,title,brand,Modelo,avg_price,currency,rating,reviews,scrape_link,scrape_datetime,level_9,0
84,Televisor Samsung 55 Pulgadas Crystal UHD 4K Ultra HD Smart TV UN55BU8000 ,SAMSUNG,UN55BU8000KXZL,1.999.900,$,3.6,95,https://www.falabella.com.co/falabella-co/product/30579201/Televisor-Samsung-55-Pulgadas-Crystal-UHD-4K-Ultra-HD-Smart-TV-UN55BU8000/30579201,27/06/2023 08:54:39,Screen size,55 pulgadas
85,Televisor Samsung 55 Pulgadas Crystal UHD 4K Ultra HD Smart TV UN55BU8000 ,SAMSUNG,UN55BU8000KXZL,1.999.900,$,3.6,95,https://www.falabella.com.co/falabella-co/product/30579201/Televisor-Samsung-55-Pulgadas-Crystal-UHD-4K-Ultra-HD-Smart-TV-UN55BU8000/30579201,27/06/2023 08:54:39,Smart TV,Sí
86,Televisor Samsung 55 Pulgadas Crystal UHD 4K Ultra HD Smart TV UN55BU8000 ,SAMSUNG,UN55BU8000KXZL,1.999.900,$,3.6,95,https://www.falabella.com.co/falabella-co/product/30579201/Televisor-Samsung-55-Pulgadas-Crystal-UHD-4K-Ultra-HD-Smart-TV-UN55BU8000/30579201,27/06/2023 08:54:39,Definition,4K Ultra HD
87,Televisor Samsung 55 Pulgadas Crystal UHD 4K Ultra HD Smart TV UN55BU8000 ,SAMSUNG,UN55BU8000KXZL,1.999.900,$,3.6,95,https://www.falabella.com.co/falabella-co/product/30579201/Televisor-Samsung-55-Pulgadas-Crystal-UHD-4K-Ultra-HD-Smart-TV-UN55BU8000/30579201,27/06/2023 08:54:39,Operating system,Tizen
88,Televisor JVC 50 Pulgadas LED 4K HDR Smart TV ,JVC,LT-50KD527,1.429.900,$,4.7,113,https://www.falabella.com.co/falabella-co/product/39081303/Televisor-JVC-50-Pulgadas-LED-4K-HDR-Smart-TV/39081303,27/06/2023 08:54:57,Screen size,50 pulgadas
89,Televisor JVC 50 Pulgadas LED 4K HDR Smart TV ,JVC,LT-50KD527,1.429.900,$,4.7,113,https://www.falabella.com.co/falabella-co/product/39081303/Televisor-JVC-50-Pulgadas-LED-4K-HDR-Smart-TV/39081303,27/06/2023 08:54:57,Smart TV,Sí
90,Televisor JVC 50 Pulgadas LED 4K HDR Smart TV ,JVC,LT-50KD527,1.429.900,$,4.7,113,https://www.falabella.com.co/falabella-co/product/39081303/Televisor-JVC-50-Pulgadas-LED-4K-HDR-Smart-TV/39081303,27/06/2023 08:54:57,Definition,4K HDR
91,Televisor JVC 50 Pulgadas LED 4K HDR Smart TV ,JVC,LT-50KD527,1.429.900,$,4.7,113,https://www.falabella.com.co/falabella-co/product/39081303/Televisor-JVC-50-Pulgadas-LED-4K-HDR-Smart-TV/39081303,27/06/2023 08:54:57,Operating system,Android
92,Televisor Samsung 55 Pulgadas QLED 4K Ultra HD Smart TV QN55Q65 ,SAMSUNG,QN55Q65BAKXZL,2.249.900,$,4.5,88,https://www.falabella.com.co/falabella-co/product/30579195/Televisor-Samsung-55-Pulgadas-QLED-4K-Ultra-HD-Smart-TV-QN55Q65/30579195,27/06/2023 08:55:15,Screen size,55 pulgadas
93,Televisor Samsung 55 Pulgadas QLED 4K Ultra HD Smart TV QN55Q65 ,SAMSUNG,QN55Q65BAKXZL,2.249.900,$,4.5,88,https://www.falabella.com.co/falabella-co/product/30579195/Televisor-Samsung-55-Pulgadas-QLED-4K-Ultra-HD-Smart-TV-QN55Q65/30579195,27/06/2023 08:55:15,Smart TV,Sí
94,Televisor Samsung 55 Pulgadas QLED 4K Ultra HD Smart TV QN55Q65 ,SAMSUNG,QN55Q65BAKXZL,2.249.900,$,4.5,88,https://www.falabella.com.co/falabella-co/product/30579195/Televisor-Samsung-55-Pulgadas-QLED-4K-Ultra-HD-Smart-TV-QN55Q65/30579195,27/06/2023 08:55:15,Definition,4K Ultra HD
95,Televisor Samsung 55 Pulgadas QLED 4K Ultra HD Smart TV QN55Q65 ,SAMSUNG,QN55Q65BAKXZL,2.249.900,$,4.5,88,https://www.falabella.com.co/falabella-co/product/30579195/Televisor-Samsung-55-Pulgadas-QLED-4K-Ultra-HD-Smart-TV-QN55Q65/30579195,27/06/2023 08:55:15,Operating system,Tizen
96,Televisor Hisense 50 pulgadas  4K Ultra HD Smart TV ,HISENSE,50A6HV,1.599.900,$,4.4,60,https://www.falabella.com.co/falabella-co/product/32820223/Televisor-Hisense-50-pulgadas-4K-Ultra-HD-Smart-TV/32820223,27/06/2023 08:55:33,Screen size,50 pulgadas
97,Televisor Hisense 50 pulgadas  4K Ultra HD Smart TV ,HISENSE,50A6HV,1.599.900,$,4.4,60,https://www.falabella.com.co/falabella-co/product/32820223/Televisor-Hisense-50-pulgadas-4K-Ultra-HD-Smart-TV/32820223,27/06/2023 08:55:33,Smart TV,Sí
98,Televisor Hisense 50 pulgadas  4K Ultra HD Smart TV ,HISENSE,50A6HV,1.599.900,$,4.4,60,https://www.falabella.com.co/falabella-co/product/32820223/Televisor-Hisense-50-pulgadas-4K-Ultra-HD-Smart-TV/32820223,27/06/2023 08:55:33,Definition,4K Ultra HD
99,Televisor Hisense 50 pulgadas  4K Ultra HD Smart TV ,HISENSE,50A6HV,1.599.900,$,4.4,60,https://www.falabella.com.co/falabella-co/product/32820223/Televisor-Hisense-50-pulgadas-4K-Ultra-HD-Smart-TV/32820223,27/06/2023 08:55:33,Operating system,VIDAA
100,Televisor JVC 43 Pulgadas LED 4K HDR Smart TV ,JVC,LT-43KD628,1.149.900,$,4.5,94,https://www.falabella.com.co/falabella-co/product/25207923/Televisor-JVC-43-Pulgadas-LED-4K-HDR-Smart-TV/25207923,27/06/2023 08:55:50,Screen size,43 pulgadas
101,Televisor JVC 43 Pulgadas LED 4K HDR Smart TV ,JVC,LT-43KD628,1.149.900,$,4.5,94,https://www.falabella.com.co/falabella-co/product/25207923/Televisor-JVC-43-Pulgadas-LED-4K-HDR-Smart-TV/25207923,27/06/2023 08:55:50,Smart TV,Sí
102,Televisor JVC 43 Pulgadas LED 4K HDR Smart TV ,JVC,LT-43KD628,1.149.900,$,4.5,94,https://www.falabella.com.co/falabella-co/product/25207923/Televisor-JVC-43-Pulgadas-LED-4K-HDR-Smart-TV/25207923,27/06/2023 08:55:50,Definition,4K HDR
103,Televisor JVC 43 Pulgadas LED 4K HDR Smart TV ,JVC,LT-43KD628,1.149.900,$,4.5,94,https://www.falabella.com.co/falabella-co/product/25207923/Televisor-JVC-43-Pulgadas-LED-4K-HDR-Smart-TV/25207923,27/06/2023 08:55:50,Operating system,Android 9
104,Televisor Samsung 50 Pulgadas Crystal UHD 4K Ultra HD Smart TV UN50BU8000 ,SAMSUNG,UN50BU8000KXZL,1.799.900,$,3.8,167,https://www.falabella.com.co/falabella-co/product/30579199/Televisor-Samsung-50-Pulgadas-Crystal-UHD-4K-Ultra-HD-Smart-TV-UN50BU8000/30579199,27/06/2023 08:56:07,Screen size,50 pulgadas
105,Televisor Samsung 50 Pulgadas Crystal UHD 4K Ultra HD Smart TV UN50BU8000 ,SAMSUNG,UN50BU8000KXZL,1.799.900,$,3.8,167,https://www.falabella.com.co/falabella-co/product/30579199/Televisor-Samsung-50-Pulgadas-Crystal-UHD-4K-Ultra-HD-Smart-TV-UN50BU8000/30579199,27/06/2023 08:56:07,Smart TV,Sí
106,Televisor Samsung 50 Pulgadas Crystal UHD 4K Ultra HD Smart TV UN50BU8000 ,SAMSUNG,UN50BU8000KXZL,1.799.900,$,3.8,167,https://www.falabella.com.co/falabella-co/product/30579199/Televisor-Samsung-50-Pulgadas-Crystal-UHD-4K-Ultra-HD-Smart-TV-UN50BU8000/30579199,27/06/2023 08:56:07,Definition,4K Ultra HD
107,Televisor Samsung 50 Pulgadas Crystal UHD 4K Ultra HD Smart TV UN50BU8000 ,SAMSUNG,UN50BU8000KXZL,1.799.900,$,3.8,167,https://www.falabella.com.co/falabella-co/product/30579199/Televisor-Samsung-50-Pulgadas-Crystal-UHD-4K-Ultra-HD-Smart-TV-UN50BU8000/30579199,27/06/2023 08:56:07,Operating system,Tizen
108,Televisor TCL 55 pulgadas LED 4K Ultra HD Smart TV ,TCL,55P635,1.759.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/68525104/Televisor-TCL-55-pulgadas-LED-4K-Ultra-HD-Smart-TV/68525104,27/06/2023 08:56:25,Screen size,55 pulgadas
109,Televisor TCL 55 pulgadas LED 4K Ultra HD Smart TV ,TCL,55P635,1.759.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/68525104/Televisor-TCL-55-pulgadas-LED-4K-Ultra-HD-Smart-TV/68525104,27/06/2023 08:56:25,Smart TV,Sí
110,Televisor TCL 55 pulgadas LED 4K Ultra HD Smart TV ,TCL,55P635,1.759.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/68525104/Televisor-TCL-55-pulgadas-LED-4K-Ultra-HD-Smart-TV/68525104,27/06/2023 08:56:25,Definition,4K Ultra HD
111,Televisor TCL 55 pulgadas LED 4K Ultra HD Smart TV ,TCL,55P635,1.759.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/68525104/Televisor-TCL-55-pulgadas-LED-4K-Ultra-HD-Smart-TV/68525104,27/06/2023 08:56:25,Operating system,No aplica
112,Televisor Samsung 65 pulgadas LED 4K Ultra HD Smart TV UN65BU8000 ,SAMSUNG,UN65BU8000KXZL,2.649.900,$,3.6,83,https://www.falabella.com.co/falabella-co/product/31880530/Televisor-Samsung-65-pulgadas-LED-4K-Ultra-HD-Smart-TV-UN65BU8000/31880530,27/06/2023 08:56:42,Screen size,65 pulgadas
113,Televisor Samsung 65 pulgadas LED 4K Ultra HD Smart TV UN65BU8000 ,SAMSUNG,UN65BU8000KXZL,2.649.900,$,3.6,83,https://www.falabella.com.co/falabella-co/product/31880530/Televisor-Samsung-65-pulgadas-LED-4K-Ultra-HD-Smart-TV-UN65BU8000/31880530,27/06/2023 08:56:42,Smart TV,Sí
114,Televisor Samsung 65 pulgadas LED 4K Ultra HD Smart TV UN65BU8000 ,SAMSUNG,UN65BU8000KXZL,2.649.900,$,3.6,83,https://www.falabella.com.co/falabella-co/product/31880530/Televisor-Samsung-65-pulgadas-LED-4K-Ultra-HD-Smart-TV-UN65BU8000/31880530,27/06/2023 08:56:42,Definition,4K Ultra HD
115,Televisor Samsung 65 pulgadas LED 4K Ultra HD Smart TV UN65BU8000 ,SAMSUNG,UN65BU8000KXZL,2.649.900,$,3.6,83,https://www.falabella.com.co/falabella-co/product/31880530/Televisor-Samsung-65-pulgadas-LED-4K-Ultra-HD-Smart-TV-UN65BU8000/31880530,27/06/2023 08:56:42,Operating system,Tizen
116,Televisor Samsung 40 Pulgadas Smart Tv ,SAMSUNG,UN40T5290AKXZL,1.049.900,$,4.3,8,https://www.falabella.com.co/falabella-co/product/17102719/Televisor-Samsung-40-Pulgadas-Smart-Tv/17102719,27/06/2023 08:57:00,Screen size,40 pulgadas
117,Televisor Samsung 40 Pulgadas Smart Tv ,SAMSUNG,UN40T5290AKXZL,1.049.900,$,4.3,8,https://www.falabella.com.co/falabella-co/product/17102719/Televisor-Samsung-40-Pulgadas-Smart-Tv/17102719,27/06/2023 08:57:00,Smart TV,Sí
118,Televisor Samsung 40 Pulgadas Smart Tv ,SAMSUNG,UN40T5290AKXZL,1.049.900,$,4.3,8,https://www.falabella.com.co/falabella-co/product/17102719/Televisor-Samsung-40-Pulgadas-Smart-Tv/17102719,27/06/2023 08:57:00,Definition,Full HD
119,Televisor Samsung 40 Pulgadas Smart Tv ,SAMSUNG,UN40T5290AKXZL,1.049.900,$,4.3,8,https://www.falabella.com.co/falabella-co/product/17102719/Televisor-Samsung-40-Pulgadas-Smart-Tv/17102719,27/06/2023 08:57:00,Operating system,Not Found
120,Televisor Lg 43 Pulgadas 4K Smart Uhd ,LG,43UQ751C0SF,1.379.900,$,4.7,14,https://www.falabella.com.co/falabella-co/product/40827518/Televisor-Lg-43-Pulgadas-4K-Smart-Uhd/40827518,27/06/2023 08:57:18,Screen size,43 pulgadas
121,Televisor Lg 43 Pulgadas 4K Smart Uhd ,LG,43UQ751C0SF,1.379.900,$,4.7,14,https://www.falabella.com.co/falabella-co/product/40827518/Televisor-Lg-43-Pulgadas-4K-Smart-Uhd/40827518,27/06/2023 08:57:18,Smart TV,Sí
122,Televisor Lg 43 Pulgadas 4K Smart Uhd ,LG,43UQ751C0SF,1.379.900,$,4.7,14,https://www.falabella.com.co/falabella-co/product/40827518/Televisor-Lg-43-Pulgadas-4K-Smart-Uhd/40827518,27/06/2023 08:57:18,Definition,4k ultra hd
123,Televisor Lg 43 Pulgadas 4K Smart Uhd ,LG,43UQ751C0SF,1.379.900,$,4.7,14,https://www.falabella.com.co/falabella-co/product/40827518/Televisor-Lg-43-Pulgadas-4K-Smart-Uhd/40827518,27/06/2023 08:57:18,Operating system,Not Found
124,Televisor Hyundai 32 Pulgadas  Hd Basico ,HYUNDAI,Not Found,549.900,$,4.5,4,https://www.falabella.com.co/falabella-co/product/62033135/Televisor-Hyundai-32-Pulgadas-Hd-Basico/62033135,27/06/2023 08:57:47,Screen size,32 pulgadas
125,Televisor Hyundai 32 Pulgadas  Hd Basico ,HYUNDAI,Not Found,549.900,$,4.5,4,https://www.falabella.com.co/falabella-co/product/62033135/Televisor-Hyundai-32-Pulgadas-Hd-Basico/62033135,27/06/2023 08:57:47,Smart TV,No
126,Televisor Hyundai 32 Pulgadas  Hd Basico ,HYUNDAI,Not Found,549.900,$,4.5,4,https://www.falabella.com.co/falabella-co/product/62033135/Televisor-Hyundai-32-Pulgadas-Hd-Basico/62033135,27/06/2023 08:57:47,Definition,Hd
127,Televisor Hyundai 32 Pulgadas  Hd Basico ,HYUNDAI,Not Found,549.900,$,4.5,4,https://www.falabella.com.co/falabella-co/product/62033135/Televisor-Hyundai-32-Pulgadas-Hd-Basico/62033135,27/06/2023 08:57:47,Operating system,No aplica
128,Televisor Hisense 65 pulgadas 4K Ultra HD Smart TV ,HISENSE,65A6HV,2.339.940,$,4.2,9,https://www.falabella.com.co/falabella-co/product/32820225/Televisor-Hisense-65-pulgadas-4K-Ultra-HD-Smart-TV/32820225,27/06/2023 08:58:04,Screen size,65 pulgadas
129,Televisor Hisense 65 pulgadas 4K Ultra HD Smart TV ,HISENSE,65A6HV,2.339.940,$,4.2,9,https://www.falabella.com.co/falabella-co/product/32820225/Televisor-Hisense-65-pulgadas-4K-Ultra-HD-Smart-TV/32820225,27/06/2023 08:58:04,Smart TV,Sí
130,Televisor Hisense 65 pulgadas 4K Ultra HD Smart TV ,HISENSE,65A6HV,2.339.940,$,4.2,9,https://www.falabella.com.co/falabella-co/product/32820225/Televisor-Hisense-65-pulgadas-4K-Ultra-HD-Smart-TV/32820225,27/06/2023 08:58:04,Definition,4K Ultra HD
131,Televisor Hisense 65 pulgadas 4K Ultra HD Smart TV ,HISENSE,65A6HV,2.339.940,$,4.2,9,https://www.falabella.com.co/falabella-co/product/32820225/Televisor-Hisense-65-pulgadas-4K-Ultra-HD-Smart-TV/32820225,27/06/2023 08:58:04,Operating system,VIDAA
132,Televisor Hisense 43 Pulgadas 4K UHD 4K Ultra HD Smart TV ,HISENSE,43A6HV,1.249.900,$,4.4,18,https://www.falabella.com.co/falabella-co/product/39079162/Televisor-Hisense-43-Pulgadas-4K-UHD-4K-Ultra-HD-Smart-TV/39079162,27/06/2023 08:58:21,Screen size,43 pulgadas
133,Televisor Hisense 43 Pulgadas 4K UHD 4K Ultra HD Smart TV ,HISENSE,43A6HV,1.249.900,$,4.4,18,https://www.falabella.com.co/falabella-co/product/39079162/Televisor-Hisense-43-Pulgadas-4K-UHD-4K-Ultra-HD-Smart-TV/39079162,27/06/2023 08:58:21,Smart TV,Sí
134,Televisor Hisense 43 Pulgadas 4K UHD 4K Ultra HD Smart TV ,HISENSE,43A6HV,1.249.900,$,4.4,18,https://www.falabella.com.co/falabella-co/product/39079162/Televisor-Hisense-43-Pulgadas-4K-UHD-4K-Ultra-HD-Smart-TV/39079162,27/06/2023 08:58:21,Definition,4K Ultra HD
135,Televisor Hisense 43 Pulgadas 4K UHD 4K Ultra HD Smart TV ,HISENSE,43A6HV,1.249.900,$,4.4,18,https://www.falabella.com.co/falabella-co/product/39079162/Televisor-Hisense-43-Pulgadas-4K-UHD-4K-Ultra-HD-Smart-TV/39079162,27/06/2023 08:58:21,Operating system,VIDAA U5
136,Televisor LG 55 pulgadas OLED 4K Ultra HD Smart TV OLED55C2 ,LG,OLED55C2PSA.AWC,5.299.900,$,4.9,25,https://www.falabella.com.co/falabella-co/product/32332338/Televisor-LG-55-pulgadas-OLED-4K-Ultra-HD-Smart-TV-OLED55C2/32332338,27/06/2023 08:58:40,Screen size,55 pulgadas
137,Televisor LG 55 pulgadas OLED 4K Ultra HD Smart TV OLED55C2 ,LG,OLED55C2PSA.AWC,5.299.900,$,4.9,25,https://www.falabella.com.co/falabella-co/product/32332338/Televisor-LG-55-pulgadas-OLED-4K-Ultra-HD-Smart-TV-OLED55C2/32332338,27/06/2023 08:58:40,Smart TV,Sí
138,Televisor LG 55 pulgadas OLED 4K Ultra HD Smart TV OLED55C2 ,LG,OLED55C2PSA.AWC,5.299.900,$,4.9,25,https://www.falabella.com.co/falabella-co/product/32332338/Televisor-LG-55-pulgadas-OLED-4K-Ultra-HD-Smart-TV-OLED55C2/32332338,27/06/2023 08:58:40,Definition,4K Ultra HD
139,Televisor LG 55 pulgadas OLED 4K Ultra HD Smart TV OLED55C2 ,LG,OLED55C2PSA.AWC,5.299.900,$,4.9,25,https://www.falabella.com.co/falabella-co/product/32332338/Televisor-LG-55-pulgadas-OLED-4K-Ultra-HD-Smart-TV-OLED55C2/32332338,27/06/2023 08:58:40,Operating system,No aplica
140,Televisor Hisense ULED 65 pulgadas QLED 4K Smart TV ,HISENSE,65U6GA,2.749.900,$,5.0,6,https://www.falabella.com.co/falabella-co/product/32820228/Televisor-Hisense-ULED-65-pulgadas-QLED-4K-Smart-TV/32820228,27/06/2023 08:58:57,Screen size,65 pulgadas
141,Televisor Hisense ULED 65 pulgadas QLED 4K Smart TV ,HISENSE,65U6GA,2.749.900,$,5.0,6,https://www.falabella.com.co/falabella-co/product/32820228/Televisor-Hisense-ULED-65-pulgadas-QLED-4K-Smart-TV/32820228,27/06/2023 08:58:57,Smart TV,Sí
142,Televisor Hisense ULED 65 pulgadas QLED 4K Smart TV ,HISENSE,65U6GA,2.749.900,$,5.0,6,https://www.falabella.com.co/falabella-co/product/32820228/Televisor-Hisense-ULED-65-pulgadas-QLED-4K-Smart-TV/32820228,27/06/2023 08:58:57,Definition,4K Ultra HD
143,Televisor Hisense ULED 65 pulgadas QLED 4K Smart TV ,HISENSE,65U6GA,2.749.900,$,5.0,6,https://www.falabella.com.co/falabella-co/product/32820228/Televisor-Hisense-ULED-65-pulgadas-QLED-4K-Smart-TV/32820228,27/06/2023 08:58:57,Operating system,Android TV
144,Televisor Challenger 43 Pulgadas Led Fhd Smart Tv ,CHALLENGER,Not Found,1.099.900,$,5.0,2,https://www.falabella.com.co/falabella-co/product/50533891/Televisor-Challenger-43-Pulgadas-Led-Fhd-Smart-Tv/50533891,27/06/2023 08:59:14,Screen size,43 pulgadas
145,Televisor Challenger 43 Pulgadas Led Fhd Smart Tv ,CHALLENGER,Not Found,1.099.900,$,5.0,2,https://www.falabella.com.co/falabella-co/product/50533891/Televisor-Challenger-43-Pulgadas-Led-Fhd-Smart-Tv/50533891,27/06/2023 08:59:14,Smart TV,Sí
146,Televisor Challenger 43 Pulgadas Led Fhd Smart Tv ,CHALLENGER,Not Found,1.099.900,$,5.0,2,https://www.falabella.com.co/falabella-co/product/50533891/Televisor-Challenger-43-Pulgadas-Led-Fhd-Smart-Tv/50533891,27/06/2023 08:59:14,Definition,Full hd
147,Televisor Challenger 43 Pulgadas Led Fhd Smart Tv ,CHALLENGER,Not Found,1.099.900,$,5.0,2,https://www.falabella.com.co/falabella-co/product/50533891/Televisor-Challenger-43-Pulgadas-Led-Fhd-Smart-Tv/50533891,27/06/2023 08:59:14,Operating system,Android
148,Televisor Hisense 70 pulgadas LED 4K Ultra HD Smart TV ,HISENSE,70A6HV,2.499.900,$,4.5,4,https://www.falabella.com.co/falabella-co/product/32820226/Televisor-Hisense-70-pulgadas-LED-4K-Ultra-HD-Smart-TV/32820226,27/06/2023 08:59:31,Screen size,70 pulgadas
149,Televisor Hisense 70 pulgadas LED 4K Ultra HD Smart TV ,HISENSE,70A6HV,2.499.900,$,4.5,4,https://www.falabella.com.co/falabella-co/product/32820226/Televisor-Hisense-70-pulgadas-LED-4K-Ultra-HD-Smart-TV/32820226,27/06/2023 08:59:31,Smart TV,Sí
150,Televisor Hisense 70 pulgadas LED 4K Ultra HD Smart TV ,HISENSE,70A6HV,2.499.900,$,4.5,4,https://www.falabella.com.co/falabella-co/product/32820226/Televisor-Hisense-70-pulgadas-LED-4K-Ultra-HD-Smart-TV/32820226,27/06/2023 08:59:31,Definition,4K Ultra HD
151,Televisor Hisense 70 pulgadas LED 4K Ultra HD Smart TV ,HISENSE,70A6HV,2.499.900,$,4.5,4,https://www.falabella.com.co/falabella-co/product/32820226/Televisor-Hisense-70-pulgadas-LED-4K-Ultra-HD-Smart-TV/32820226,27/06/2023 08:59:31,Operating system,No aplica
152,Televisor Hisense ULED 55 pulgadas QLED 4K Smart TV ,HISENSE,55U6GA,1.999.900,$,4.7,30,https://www.falabella.com.co/falabella-co/product/32820227/Televisor-Hisense-ULED-55-pulgadas-QLED-4K-Smart-TV/32820227,27/06/2023 08:59:50,Screen size,55 pulgadas
153,Televisor Hisense ULED 55 pulgadas QLED 4K Smart TV ,HISENSE,55U6GA,1.999.900,$,4.7,30,https://www.falabella.com.co/falabella-co/product/32820227/Televisor-Hisense-ULED-55-pulgadas-QLED-4K-Smart-TV/32820227,27/06/2023 08:59:50,Smart TV,Sí
154,Televisor Hisense ULED 55 pulgadas QLED 4K Smart TV ,HISENSE,55U6GA,1.999.900,$,4.7,30,https://www.falabella.com.co/falabella-co/product/32820227/Televisor-Hisense-ULED-55-pulgadas-QLED-4K-Smart-TV/32820227,27/06/2023 08:59:50,Definition,4K Ultra HD
155,Televisor Hisense ULED 55 pulgadas QLED 4K Smart TV ,HISENSE,55U6GA,1.999.900,$,4.7,30,https://www.falabella.com.co/falabella-co/product/32820227/Televisor-Hisense-ULED-55-pulgadas-QLED-4K-Smart-TV/32820227,27/06/2023 08:59:50,Operating system,Android TV
156,Televisor Hyundai 32 Pulgadas Hd Smart Android By Google ,HYUNDAI,HYLED3248AiM,749.900,$,5.0,10,https://www.falabella.com.co/falabella-co/product/22348877/Televisor-Hyundai-32-Pulgadas-Hd-Smart-Android-By-Google/22348877,27/06/2023 09:00:07,Screen size,32 pulgadas
157,Televisor Hyundai 32 Pulgadas Hd Smart Android By Google ,HYUNDAI,HYLED3248AiM,749.900,$,5.0,10,https://www.falabella.com.co/falabella-co/product/22348877/Televisor-Hyundai-32-Pulgadas-Hd-Smart-Android-By-Google/22348877,27/06/2023 09:00:07,Smart TV,Sí
158,Televisor Hyundai 32 Pulgadas Hd Smart Android By Google ,HYUNDAI,HYLED3248AiM,749.900,$,5.0,10,https://www.falabella.com.co/falabella-co/product/22348877/Televisor-Hyundai-32-Pulgadas-Hd-Smart-Android-By-Google/22348877,27/06/2023 09:00:07,Definition,HD
159,Televisor Hyundai 32 Pulgadas Hd Smart Android By Google ,HYUNDAI,HYLED3248AiM,749.900,$,5.0,10,https://www.falabella.com.co/falabella-co/product/22348877/Televisor-Hyundai-32-Pulgadas-Hd-Smart-Android-By-Google/22348877,27/06/2023 09:00:07,Operating system,Not Found
160,Televisor Samsung 32 Pulgadas Smart Tv ,SAMSUNG,UN32T4300AKXZL,899.900,$,5.0,6,https://www.falabella.com.co/falabella-co/product/6533444/Televisor-Samsung-32-Pulgadas-Smart-Tv/6533444,27/06/2023 09:00:24,Screen size,32 pulgadas
161,Televisor Samsung 32 Pulgadas Smart Tv ,SAMSUNG,UN32T4300AKXZL,899.900,$,5.0,6,https://www.falabella.com.co/falabella-co/product/6533444/Televisor-Samsung-32-Pulgadas-Smart-Tv/6533444,27/06/2023 09:00:24,Smart TV,Sí
162,Televisor Samsung 32 Pulgadas Smart Tv ,SAMSUNG,UN32T4300AKXZL,899.900,$,5.0,6,https://www.falabella.com.co/falabella-co/product/6533444/Televisor-Samsung-32-Pulgadas-Smart-Tv/6533444,27/06/2023 09:00:24,Definition,HD
163,Televisor Samsung 32 Pulgadas Smart Tv ,SAMSUNG,UN32T4300AKXZL,899.900,$,5.0,6,https://www.falabella.com.co/falabella-co/product/6533444/Televisor-Samsung-32-Pulgadas-Smart-Tv/6533444,27/06/2023 09:00:24,Operating system,Not Found
164,Televisor Hyundai 43 Pulgadas led full hd smart ,HYUNDAI,HYLED4321AIM,1.099.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/10100648/Televisor-Hyundai-43-Pulgadas-led-full-hd-smart/10100648,27/06/2023 09:00:41,Screen size,43 pulgadas
165,Televisor Hyundai 43 Pulgadas led full hd smart ,HYUNDAI,HYLED4321AIM,1.099.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/10100648/Televisor-Hyundai-43-Pulgadas-led-full-hd-smart/10100648,27/06/2023 09:00:41,Smart TV,Sí
166,Televisor Hyundai 43 Pulgadas led full hd smart ,HYUNDAI,HYLED4321AIM,1.099.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/10100648/Televisor-Hyundai-43-Pulgadas-led-full-hd-smart/10100648,27/06/2023 09:00:41,Definition,Full HD
167,Televisor Hyundai 43 Pulgadas led full hd smart ,HYUNDAI,HYLED4321AIM,1.099.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/10100648/Televisor-Hyundai-43-Pulgadas-led-full-hd-smart/10100648,27/06/2023 09:00:41,Operating system,Not Found
168,Televisor Callenger  Led 24H2 T2 ,CHALLENGER,Not Found,449.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/63860316/Televisor-Callenger-Led-24H2-T2/63860316,27/06/2023 09:00:59,Screen size,24 pulgadas
169,Televisor Callenger  Led 24H2 T2 ,CHALLENGER,Not Found,449.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/63860316/Televisor-Callenger-Led-24H2-T2/63860316,27/06/2023 09:00:59,Smart TV,No
170,Televisor Callenger  Led 24H2 T2 ,CHALLENGER,Not Found,449.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/63860316/Televisor-Callenger-Led-24H2-T2/63860316,27/06/2023 09:00:59,Definition,Hd
171,Televisor Callenger  Led 24H2 T2 ,CHALLENGER,Not Found,449.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/63860316/Televisor-Callenger-Led-24H2-T2/63860316,27/06/2023 09:00:59,Operating system,No aplica
172,Televisor LG 48 pulgadas OLED 4K Ultra HD Smart TV OLED48C2 ,LG,OLED48C2PSA.AWC,4.399.900,$,5.0,11,https://www.falabella.com.co/falabella-co/product/32332336/Televisor-LG-48-pulgadas-OLED-4K-Ultra-HD-Smart-TV-OLED48C2/32332336,27/06/2023 09:01:16,Screen size,48 pulgadas
173,Televisor LG 48 pulgadas OLED 4K Ultra HD Smart TV OLED48C2 ,LG,OLED48C2PSA.AWC,4.399.900,$,5.0,11,https://www.falabella.com.co/falabella-co/product/32332336/Televisor-LG-48-pulgadas-OLED-4K-Ultra-HD-Smart-TV-OLED48C2/32332336,27/06/2023 09:01:16,Smart TV,Sí
