,country,category,title,Produsenter,avg_price,offers,currency,scrape_link,date_scraped,level_9,0
3528,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,"TV-mottaker, digital",Ja
3529,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Doble mottakere,
3530,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Støtte for CI/CA-modul,
3531,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Type av digitale mottakere,"DVB-T (digitalt bakkenett-TV), DVB-C (digital kabel-TV), DVB-S (satellitt-TV), DVB-T2 (digitalt bakkenett-TV, 2. gen.), DVB-S2 (satellitt-TV, 2. gen.)"
3532,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,"Analog 3,5mm-inngang",
3533,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Digital optisk ut (S/PDIF),
3534,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,HDMI,Ja
3535,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Antall HDMI-innganger,3 stk
3536,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,HDCP-versjon,2.3
3537,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,HDMI-versjon,
3538,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Standarder som støttes,"eARC, ARC"
3539,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Hodetelefonutgang,Ja
3540,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Komponent inn (YPbPr/YCbCr),
3541,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Kompositt inn,
3542,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,USB-kontakt,Ja
3543,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Innspillingsfunksjon via USB (PVR),
3544,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,USB 2.0,
3545,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,USB 3.1 Gen 1 (5Gbps),
3546,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,USB-kontakt (totalt),2 stk
3547,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,VGA inn,
3548,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Øvrige tilkoblinger,
3549,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Bevegelsesforbedring (frekvens/indeks),
3550,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Bildeforhold,16:9
3551,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Bildefrekvens,"24p, 30p, 60p, 50p"
3552,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Bildestørrelse (cm),164 cm
3553,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Bildstorlek,65 Tommer
3554,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Lysstyrke,
3555,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Oppdateringsfrekvens,60 Hz
3556,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Paneltype,
3557,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Skjermteknologi,LCD
3558,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Støttede videoformater,"480p, 576p, 720p, 1080p (Full HD), 1080i, 480i, 576i, 2160p (4K Ultra HD)"
3559,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Bildefiler som støttes,"JPEG/JPG, PNG, BMP, GIF"
3560,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Lydfiler som støttes,"MP3, WMA, FLAC, WAV (PCM), AAC"
3561,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Lydformat,Dolby Atmos
3562,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Videofiler som støttes,"MPEG1, MPEG2, MPEG4, AVC/H.264, AVI, Matroska (MKV), HEVC/H.265, VP9, AV1"
3563,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Design panel,
3564,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Tilgjengelige farger,Sølv
3565,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Dybde uten stativ,88 mm
3566,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,"Høyde, uten stativ",837.3 mm
3567,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Mål (BxHxD),
3568,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Bredde,1447.5 mm
3569,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Dybde,289.9 mm
3570,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Høyde,865.1 mm
3571,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Produktvekt,20.7 kg
3572,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Vekt uten stativ,20.5 kg
3573,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Funksjoner,
3574,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Ethernet-tilkobling,Ja
3575,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Trådløst nettverk (Wi-Fi),Ja
3576,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Trådløs nettverksstandard (IEEE 802.11),802.11n (Wi-Fi 4)
3577,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,3D-støtte (3D-Ready),
3578,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,DLNA,
3579,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Full HD (HD ready 1080p),Ja
3580,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,4K120,
3581,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Ultra HD-sertifisert (UHD/4K),Ja
3582,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,HDR,Ja
3583,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Type av HDR,"Dolby Vision, HDR10+"
3584,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Streaming-standard,
3585,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,VESA-feste,Ja
3586,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Type VESA-feste,200x200mm
3587,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Integrerte høyttalere,2.0 (Stereo)
3588,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Prosessorhastighet,
3589,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Energiforbruk i HDR-modus (per 1000 t),163 kWh
3590,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Energiforbruk i SDR-modus (per 1000 t),92 kWh
3591,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Energiklasse (A-G),F
3592,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Energiklasse (HDR),G
3593,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Strømforbruk operativ (min-maks),
3594,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Strømforbruk standby/hvilemodus,0.3 W
3595,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Tilkobling for 9V/12V/14V,Nei
3596,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Bakgrunnsbelysning,LED (lysdiode)
3597,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Diodeplassering,
3598,NO,TV,"Philips 65PUS7657 65"" 4K Ultra HD (3840x2160) LCD Smart TV",Philips,11670.5,4,NOK,https://www.prisjakt.no/product.php?p=6497314#properties,30/03/2023 11:14:48,Teknologier,
3599,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,rating,4.9
3600,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,reviews,None
3601,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Oppløsning,4K Ultra HD (3840x2160)
3602,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Bildestørrelse,83 Tommer
3603,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Pris/tommer,662.53 kr/tomme
3604,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Lanseringsår,2022
3605,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Smart TV,Ja
3606,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Internettjenester/apper som støttes,"YouTube, Spotify, Nettleser, Netflix, Viaplay, SVT Play, TV4 Play, SF Anytime, Amazon Prime Video, Apple TV+"
3607,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Operativsystem,WebOS
3608,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Produktnavn,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV"
3609,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Kategori,TV
3610,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,"TV-mottaker, digital",Ja
3611,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Doble mottakere,Nei
3612,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Støtte for CI/CA-modul,Ja
3613,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,CI+,Ja
3614,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Type av digitale mottakere,"DVB-T (digitalt bakkenett-TV), DVB-C (digital kabel-TV), DVB-S (satellitt-TV), DVB-T2 (digitalt bakkenett-TV, 2. gen.), DVB-S2 (satellitt-TV, 2. gen.)"
3615,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,"Analog 3,5mm-inngang",
3616,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Digital optisk ut (S/PDIF),Ja
3617,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,HDMI,Ja
3618,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Antall HDMI-innganger,4 stk
3619,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,HDCP-versjon,2.2
3620,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,HDMI-versjon,2.1
3621,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Standarder som støttes,eARC
3622,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Hodetelefonutgang,
3623,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Komponent inn (YPbPr/YCbCr),0 stk
3624,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Kompositt inn,0 stk
3625,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,USB-kontakt,Ja
3626,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Innspillingsfunksjon via USB (PVR),Nei
3627,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,USB 2.0,
3628,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,USB 3.1 Gen 1 (5Gbps),
3629,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,USB-kontakt (totalt),
3630,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,VGA inn,Nei
3631,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Øvrige tilkoblinger,
3632,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Bevegelsesforbedring (frekvens/indeks),Ja
3633,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Metode,LG OLED Motion Pro
3634,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Bildeforhold,16:9
3635,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Bildefrekvens,"24p, 60p, 50p, 120p"
3636,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Bildestørrelse (cm),
3637,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Bildstorlek,83 Tommer
3638,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Lysstyrke,
3639,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Oppdateringsfrekvens,120 Hz
3640,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Paneltype,"OLED evo, OLED"
3641,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Skjermteknologi,OLED
3642,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Støttede videoformater,"480p, 576p, 720p, 1080p (Full HD), 1080i, 480i, 576i, 2160p (4K Ultra HD)"
3643,NO,TV,"LG OLED83G2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,62585.6,5,NOK,https://www.prisjakt.no/product.php?p=6003079#properties,30/03/2023 11:15:02,Bildefiler som støttes,
