,countrycode,tv_title,tv_make,tv_price,numberofoffers,averageprice,currency,scrapelink,scrapedate,level_9,0
87,TN,"Samsung Téléviseur FHD - 40"" Full HD - Smart - T5300 - Garantie 2 ans",Samsung,"1,185.00 TND",2,1185.00,TND,https://www.jumia.com.tn/televiseur-fhd-40-full-hd-smart-t5300-garantie-2-ans-samsung-mpg31220.html,15/09/2022 19:40:26,Série 5,Série 5
88,TN,"LG Téléviseur 43"" Smart  Series 6 Full HDR - Récepteur Intégré",LG,"1,479.00 TND",1,"1,479.00 TND",TND,https://www.jumia.com.tn/lg-televiseur-43-smart-series-6-full-hdr-recepteur-integre-580329.html,15/09/2022 19:40:29,SKU, LG178EA1IYHP0NAFAMZ
89,TN,"LG Téléviseur 43"" Smart  Series 6 Full HDR - Récepteur Intégré",LG,"1,479.00 TND",1,"1,479.00 TND",TND,https://www.jumia.com.tn/lg-televiseur-43-smart-series-6-full-hdr-recepteur-integre-580329.html,15/09/2022 19:40:29,Modèle, 6370
90,TN,"LG Téléviseur 43"" Smart  Series 6 Full HDR - Récepteur Intégré",LG,"1,479.00 TND",1,"1,479.00 TND",TND,https://www.jumia.com.tn/lg-televiseur-43-smart-series-6-full-hdr-recepteur-integre-580329.html,15/09/2022 19:40:29,Taille (Longueur x Largeur x Hauteur cm), 973 x 572 x 85
91,TN,"LG Téléviseur 43"" Smart  Series 6 Full HDR - Récepteur Intégré",LG,"1,479.00 TND",1,"1,479.00 TND",TND,https://www.jumia.com.tn/lg-televiseur-43-smart-series-6-full-hdr-recepteur-integre-580329.html,15/09/2022 19:40:29,Poids (kg), 8
92,TN,"LG Téléviseur 43"" Smart  Series 6 Full HDR - Récepteur Intégré",LG,"1,479.00 TND",1,"1,479.00 TND",TND,https://www.jumia.com.tn/lg-televiseur-43-smart-series-6-full-hdr-recepteur-integre-580329.html,15/09/2022 19:40:29,Couleur, NOIR
93,TN,"LG Téléviseur 43"" Smart  Series 6 Full HDR - Récepteur Intégré",LG,"1,479.00 TND",1,"1,479.00 TND",TND,https://www.jumia.com.tn/lg-televiseur-43-smart-series-6-full-hdr-recepteur-integre-580329.html,15/09/2022 19:40:29,Gamme de produits, derniers génération
94,TN,"LG Téléviseur 43"" Smart  Series 6 Full HDR - Récepteur Intégré",LG,"1,479.00 TND",1,"1,479.00 TND",TND,https://www.jumia.com.tn/lg-televiseur-43-smart-series-6-full-hdr-recepteur-integre-580329.html,15/09/2022 19:40:29,Garantie 2 ans,Garantie 2 ans
95,TN,"LG Téléviseur 43"" Smart  Series 6 Full HDR - Récepteur Intégré",LG,"1,479.00 TND",1,"1,479.00 TND",TND,https://www.jumia.com.tn/lg-televiseur-43-smart-series-6-full-hdr-recepteur-integre-580329.html,15/09/2022 19:40:29,HDR actif optimise,HDR actif optimise
96,TN,"LG Téléviseur 43"" Smart  Series 6 Full HDR - Récepteur Intégré",LG,"1,479.00 TND",1,"1,479.00 TND",TND,https://www.jumia.com.tn/lg-televiseur-43-smart-series-6-full-hdr-recepteur-integre-580329.html,15/09/2022 19:40:29,"format multi-HDR, y compris HDR10","format multi-HDR, y compris HDR10"
97,TN,"LG Téléviseur 43"" Smart  Series 6 Full HDR - Récepteur Intégré",LG,"1,479.00 TND",1,"1,479.00 TND",TND,https://www.jumia.com.tn/lg-televiseur-43-smart-series-6-full-hdr-recepteur-integre-580329.html,15/09/2022 19:40:29,technologie de réglage dynamique scène par scène de LG,technologie de réglage dynamique scène par scène de LG
98,TN,"LG Téléviseur 43"" Smart  Series 6 Full HDR - Récepteur Intégré",LG,"1,479.00 TND",1,"1,479.00 TND",TND,https://www.jumia.com.tn/lg-televiseur-43-smart-series-6-full-hdr-recepteur-integre-580329.html,15/09/2022 19:40:29,qualité HDR incroyable,qualité HDR incroyable
99,TN,"LG Téléviseur 43"" Smart  Series 6 Full HDR - Récepteur Intégré",LG,"1,479.00 TND",1,"1,479.00 TND",TND,https://www.jumia.com.tn/lg-televiseur-43-smart-series-6-full-hdr-recepteur-integre-580329.html,15/09/2022 19:40:29,haut-parleurs intégrés,haut-parleurs intégrés
100,TN,"LG Téléviseur 43"" Smart  Series 6 Full HDR - Récepteur Intégré",LG,"1,479.00 TND",1,"1,479.00 TND",TND,https://www.jumia.com.tn/lg-televiseur-43-smart-series-6-full-hdr-recepteur-integre-580329.html,15/09/2022 19:40:29,diffusent un son sous tous les angles,diffusent un son sous tous les angles
101,TN,"LG Téléviseur 43"" Smart  Series 6 Full HDR - Récepteur Intégré",LG,"1,479.00 TND",1,"1,479.00 TND",TND,https://www.jumia.com.tn/lg-televiseur-43-smart-series-6-full-hdr-recepteur-integre-580329.html,15/09/2022 19:40:29,Un nouveau niveau de Full HD,Un nouveau niveau de Full HD
102,TN,"LG Téléviseur 43"" Smart  Series 6 Full HDR - Récepteur Intégré",LG,"1,479.00 TND",1,"1,479.00 TND",TND,https://www.jumia.com.tn/lg-televiseur-43-smart-series-6-full-hdr-recepteur-integre-580329.html,15/09/2022 19:40:29,"Processeur quadricœur, l'origine d'images réalistes","Processeur quadricœur, l'origine d'images réalistes"
103,TN,"LG Téléviseur 43"" Smart  Series 6 Full HDR - Récepteur Intégré",LG,"1,479.00 TND",1,"1,479.00 TND",TND,https://www.jumia.com.tn/lg-televiseur-43-smart-series-6-full-hdr-recepteur-integre-580329.html,15/09/2022 19:40:29,HDR actif pour des détails incroyables,HDR actif pour des détails incroyables
104,TN,"LG Téléviseur 43"" Smart  Series 6 Full HDR - Récepteur Intégré",LG,"1,479.00 TND",1,"1,479.00 TND",TND,https://www.jumia.com.tn/lg-televiseur-43-smart-series-6-full-hdr-recepteur-integre-580329.html,15/09/2022 19:40:29,DTS VirtualX qui ajoute une autre dimension au son,DTS VirtualX qui ajoute une autre dimension au son
105,TN,Biolux TV LED - 40'' - FULL HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,719.00 TND,1,719.00 TND,TND,https://www.jumia.com.tn/biolux-tv-led-40-full-hd-recepteur-integre-noir-garantie-3-ans-599299.html,15/09/2022 19:40:30,FULL HD,FULL HD
106,TN,Biolux TV LED - 40'' - FULL HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,719.00 TND,1,719.00 TND,TND,https://www.jumia.com.tn/biolux-tv-led-40-full-hd-recepteur-integre-noir-garantie-3-ans-599299.html,15/09/2022 19:40:30,SKU, BI395EA1N4BZGNAFAMZ
107,TN,Biolux TV LED - 40'' - FULL HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,719.00 TND,1,719.00 TND,TND,https://www.jumia.com.tn/biolux-tv-led-40-full-hd-recepteur-integre-noir-garantie-3-ans-599299.html,15/09/2022 19:40:30,Taille (Longueur x Largeur x Hauteur cm), 40
108,TN,Biolux TV LED - 40'' - FULL HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,719.00 TND,1,719.00 TND,TND,https://www.jumia.com.tn/biolux-tv-led-40-full-hd-recepteur-integre-noir-garantie-3-ans-599299.html,15/09/2022 19:40:30,Poids (kg), 7
109,TN,Biolux TV LED - 40'' - FULL HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,719.00 TND,1,719.00 TND,TND,https://www.jumia.com.tn/biolux-tv-led-40-full-hd-recepteur-integre-noir-garantie-3-ans-599299.html,15/09/2022 19:40:30,Couleur, NOIR
110,TN,Biolux TV LED - 40'' - FULL HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,719.00 TND,1,719.00 TND,TND,https://www.jumia.com.tn/biolux-tv-led-40-full-hd-recepteur-integre-noir-garantie-3-ans-599299.html,15/09/2022 19:40:30,TNT/PAL/SECAM/H.265HEVC,TNT/PAL/SECAM/H.265HEVC
111,TN,Biolux TV LED - 40'' - FULL HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,719.00 TND,1,719.00 TND,TND,https://www.jumia.com.tn/biolux-tv-led-40-full-hd-recepteur-integre-noir-garantie-3-ans-599299.html,15/09/2022 19:40:30,RECEPTEUR INTEGRE,RECEPTEUR INTEGRE
112,TN,Biolux TV LED - 40'' - FULL HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,719.00 TND,1,719.00 TND,TND,https://www.jumia.com.tn/biolux-tv-led-40-full-hd-recepteur-integre-noir-garantie-3-ans-599299.html,15/09/2022 19:40:30,2.USB,2.USB
113,TN,Biolux TV LED - 40'' - FULL HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,719.00 TND,1,719.00 TND,TND,https://www.jumia.com.tn/biolux-tv-led-40-full-hd-recepteur-integre-noir-garantie-3-ans-599299.html,15/09/2022 19:40:30,2.HDMI,2.HDMI
114,TN,Biolux TV LED - 40'' - FULL HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,719.00 TND,1,719.00 TND,TND,https://www.jumia.com.tn/biolux-tv-led-40-full-hd-recepteur-integre-noir-garantie-3-ans-599299.html,15/09/2022 19:40:30,DIGITAL AUDIO OUT (COAXIAL),DIGITAL AUDIO OUT (COAXIAL)
115,TN,Biolux TV LED - 40'' - FULL HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,719.00 TND,1,719.00 TND,TND,https://www.jumia.com.tn/biolux-tv-led-40-full-hd-recepteur-integre-noir-garantie-3-ans-599299.html,15/09/2022 19:40:30,DOLBY DIGITAL PLUS,DOLBY DIGITAL PLUS
116,TN,Biolux TV LED - 40'' - FULL HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,719.00 TND,1,719.00 TND,TND,https://www.jumia.com.tn/biolux-tv-led-40-full-hd-recepteur-integre-noir-garantie-3-ans-599299.html,15/09/2022 19:40:30,Garantie 3 ans,Garantie 3 ans
117,TN,"LG Téléviseur 43"" – HDR – UHD 4K Smart + RÉCEPTEUR INTÉGRÉ – 43UP7750 PVB – Garantie 2 ans",LG,"1,594.00 TND",1,"1,594.00 TND",TND,https://www.jumia.com.tn/lg-televiseur-43-hdr-uhd-4k-smart-recepteur-integre-43up7750-pvb-garantie-2-ans-614390.html,15/09/2022 19:40:31,SKU, LG178EA05K80WNAFAMZ
118,TN,"LG Téléviseur 43"" – HDR – UHD 4K Smart + RÉCEPTEUR INTÉGRÉ – 43UP7750 PVB – Garantie 2 ans",LG,"1,594.00 TND",1,"1,594.00 TND",TND,https://www.jumia.com.tn/lg-televiseur-43-hdr-uhd-4k-smart-recepteur-integre-43up7750-pvb-garantie-2-ans-614390.html,15/09/2022 19:40:31,Modèle, 43UP7750 PVB
119,TN,"LG Téléviseur 43"" – HDR – UHD 4K Smart + RÉCEPTEUR INTÉGRÉ – 43UP7750 PVB – Garantie 2 ans",LG,"1,594.00 TND",1,"1,594.00 TND",TND,https://www.jumia.com.tn/lg-televiseur-43-hdr-uhd-4k-smart-recepteur-integre-43up7750-pvb-garantie-2-ans-614390.html,15/09/2022 19:40:31,Poids (kg), 5
120,TN,"LG Téléviseur 43"" – HDR – UHD 4K Smart + RÉCEPTEUR INTÉGRÉ – 43UP7750 PVB – Garantie 2 ans",LG,"1,594.00 TND",1,"1,594.00 TND",TND,https://www.jumia.com.tn/lg-televiseur-43-hdr-uhd-4k-smart-recepteur-integre-43up7750-pvb-garantie-2-ans-614390.html,15/09/2022 19:40:31,Gamme de produits, Télévision
121,TN,"LG Téléviseur 43"" – HDR – UHD 4K Smart + RÉCEPTEUR INTÉGRÉ – 43UP7750 PVB – Garantie 2 ans",LG,"1,594.00 TND",1,"1,594.00 TND",TND,https://www.jumia.com.tn/lg-televiseur-43-hdr-uhd-4k-smart-recepteur-integre-43up7750-pvb-garantie-2-ans-614390.html,15/09/2022 19:40:31,Garantie 2 ans,Garantie 2 ans
122,TN,"LG Téléviseur 43"" – HDR – UHD 4K Smart + RÉCEPTEUR INTÉGRÉ – 43UP7750 PVB – Garantie 2 ans",LG,"1,594.00 TND",1,"1,594.00 TND",TND,https://www.jumia.com.tn/lg-televiseur-43-hdr-uhd-4k-smart-recepteur-integre-43up7750-pvb-garantie-2-ans-614390.html,15/09/2022 19:40:31,Real 4K UHD,Real 4K UHD
123,TN,"LG Téléviseur 43"" – HDR – UHD 4K Smart + RÉCEPTEUR INTÉGRÉ – 43UP7750 PVB – Garantie 2 ans",LG,"1,594.00 TND",1,"1,594.00 TND",TND,https://www.jumia.com.tn/lg-televiseur-43-hdr-uhd-4k-smart-recepteur-integre-43up7750-pvb-garantie-2-ans-614390.html,15/09/2022 19:40:31,Optimiseur de jeu,Optimiseur de jeu
124,TN,"LG Téléviseur 43"" – HDR – UHD 4K Smart + RÉCEPTEUR INTÉGRÉ – 43UP7750 PVB – Garantie 2 ans",LG,"1,594.00 TND",1,"1,594.00 TND",TND,https://www.jumia.com.tn/lg-televiseur-43-hdr-uhd-4k-smart-recepteur-integre-43up7750-pvb-garantie-2-ans-614390.html,15/09/2022 19:40:31,HGIG,HGIG
125,TN,"LG Téléviseur 43"" – HDR – UHD 4K Smart + RÉCEPTEUR INTÉGRÉ – 43UP7750 PVB – Garantie 2 ans",LG,"1,594.00 TND",1,"1,594.00 TND",TND,https://www.jumia.com.tn/lg-televiseur-43-hdr-uhd-4k-smart-recepteur-integre-43up7750-pvb-garantie-2-ans-614390.html,15/09/2022 19:40:31,Alerte sportive,Alerte sportive
126,TN,"LG Téléviseur 43"" – HDR – UHD 4K Smart + RÉCEPTEUR INTÉGRÉ – 43UP7750 PVB – Garantie 2 ans",LG,"1,594.00 TND",1,"1,594.00 TND",TND,https://www.jumia.com.tn/lg-televiseur-43-hdr-uhd-4k-smart-recepteur-integre-43up7750-pvb-garantie-2-ans-614390.html,15/09/2022 19:40:31,4K upscaling,4K upscaling
127,TN,Biolux LED TV 32'' - HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,498.90 TND,1,498.90 TND,TND,https://www.jumia.com.tn/biolux-led-tv-32-hd-recepteur-integre-noir-garantie-3-ans-599290.html,15/09/2022 19:40:32,SKU, BI395EA05JBJGNAFAMZ
128,TN,Biolux LED TV 32'' - HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,498.90 TND,1,498.90 TND,TND,https://www.jumia.com.tn/biolux-led-tv-32-hd-recepteur-integre-noir-garantie-3-ans-599290.html,15/09/2022 19:40:32,Taille (Longueur x Largeur x Hauteur cm), 32
129,TN,Biolux LED TV 32'' - HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,498.90 TND,1,498.90 TND,TND,https://www.jumia.com.tn/biolux-led-tv-32-hd-recepteur-integre-noir-garantie-3-ans-599290.html,15/09/2022 19:40:32,Poids (kg), 5
130,TN,Biolux LED TV 32'' - HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,498.90 TND,1,498.90 TND,TND,https://www.jumia.com.tn/biolux-led-tv-32-hd-recepteur-integre-noir-garantie-3-ans-599290.html,15/09/2022 19:40:32,Couleur, NOIR
131,TN,Biolux LED TV 32'' - HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,498.90 TND,1,498.90 TND,TND,https://www.jumia.com.tn/biolux-led-tv-32-hd-recepteur-integre-noir-garantie-3-ans-599290.html,15/09/2022 19:40:32,TNT/PAL/SECAM/H.265HEVC,TNT/PAL/SECAM/H.265HEVC
132,TN,Biolux LED TV 32'' - HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,498.90 TND,1,498.90 TND,TND,https://www.jumia.com.tn/biolux-led-tv-32-hd-recepteur-integre-noir-garantie-3-ans-599290.html,15/09/2022 19:40:32,RECEPTEUR INTEGRE,RECEPTEUR INTEGRE
133,TN,Biolux LED TV 32'' - HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,498.90 TND,1,498.90 TND,TND,https://www.jumia.com.tn/biolux-led-tv-32-hd-recepteur-integre-noir-garantie-3-ans-599290.html,15/09/2022 19:40:32,2.HDMI,2.HDMI
134,TN,Biolux LED TV 32'' - HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,498.90 TND,1,498.90 TND,TND,https://www.jumia.com.tn/biolux-led-tv-32-hd-recepteur-integre-noir-garantie-3-ans-599290.html,15/09/2022 19:40:32,DIGITAL AUDIO OUT (COAXIAL),DIGITAL AUDIO OUT (COAXIAL)
135,TN,Biolux LED TV 32'' - HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,498.90 TND,1,498.90 TND,TND,https://www.jumia.com.tn/biolux-led-tv-32-hd-recepteur-integre-noir-garantie-3-ans-599290.html,15/09/2022 19:40:32,DOLBY DIGITAL PLUS,DOLBY DIGITAL PLUS
136,TN,Biolux LED TV 32'' - HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,498.90 TND,1,498.90 TND,TND,https://www.jumia.com.tn/biolux-led-tv-32-hd-recepteur-integre-noir-garantie-3-ans-599290.html,15/09/2022 19:40:32,Garantie 3 ans,Garantie 3 ans
137,TN,Biolux LED TV 32'' - HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,498.90 TND,1,498.90 TND,TND,https://www.jumia.com.tn/biolux-led-tv-32-hd-recepteur-integre-noir-garantie-3-ans-599290.html,15/09/2022 19:40:32,HD,HD
138,TN,Biolux LED TV 32'' - HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,498.90 TND,1,498.90 TND,TND,https://www.jumia.com.tn/biolux-led-tv-32-hd-recepteur-integre-noir-garantie-3-ans-599290.html,15/09/2022 19:40:32,1.USB,1.USB
139,TN,"TCL Téléviseur P735 43""-GOOGLE TV-Avec Cadeaux- Garantie 3 ans",TCL,"1,689.00 TND",1,"1,689.00 TND",TND,https://www.jumia.com.tn/tcl-televiseur-p735-43-google-tv-avec-cadeaux-garantie-3-ans-549701.html,15/09/2022 19:40:33,SKU, TC197EA06FD38NAFAMZ
140,TN,"TCL Téléviseur P735 43""-GOOGLE TV-Avec Cadeaux- Garantie 3 ans",TCL,"1,689.00 TND",1,"1,689.00 TND",TND,https://www.jumia.com.tn/tcl-televiseur-p735-43-google-tv-avec-cadeaux-garantie-3-ans-549701.html,15/09/2022 19:40:33,Modèle, p735
141,TN,"TCL Téléviseur P735 43""-GOOGLE TV-Avec Cadeaux- Garantie 3 ans",TCL,"1,689.00 TND",1,"1,689.00 TND",TND,https://www.jumia.com.tn/tcl-televiseur-p735-43-google-tv-avec-cadeaux-garantie-3-ans-549701.html,15/09/2022 19:40:33,Taille (Longueur x Largeur x Hauteur cm), 965 x 621 x 229 mm
142,TN,"TCL Téléviseur P735 43""-GOOGLE TV-Avec Cadeaux- Garantie 3 ans",TCL,"1,689.00 TND",1,"1,689.00 TND",TND,https://www.jumia.com.tn/tcl-televiseur-p735-43-google-tv-avec-cadeaux-garantie-3-ans-549701.html,15/09/2022 19:40:33,Poids (kg), 7
143,TN,"TCL Téléviseur P735 43""-GOOGLE TV-Avec Cadeaux- Garantie 3 ans",TCL,"1,689.00 TND",1,"1,689.00 TND",TND,https://www.jumia.com.tn/tcl-televiseur-p735-43-google-tv-avec-cadeaux-garantie-3-ans-549701.html,15/09/2022 19:40:33,Couleur, Noir
144,TN,"TCL Téléviseur P735 43""-GOOGLE TV-Avec Cadeaux- Garantie 3 ans",TCL,"1,689.00 TND",1,"1,689.00 TND",TND,https://www.jumia.com.tn/tcl-televiseur-p735-43-google-tv-avec-cadeaux-garantie-3-ans-549701.html,15/09/2022 19:40:33,Gamme de produits, dernière generation
145,TN,"TCL Téléviseur P735 43""-GOOGLE TV-Avec Cadeaux- Garantie 3 ans",TCL,"1,689.00 TND",1,"1,689.00 TND",TND,https://www.jumia.com.tn/tcl-televiseur-p735-43-google-tv-avec-cadeaux-garantie-3-ans-549701.html,15/09/2022 19:40:33,Garantie 3 ans,Garantie 3 ans
146,TN,"TCL Téléviseur P735 43""-GOOGLE TV-Avec Cadeaux- Garantie 3 ans",TCL,"1,689.00 TND",1,"1,689.00 TND",TND,https://www.jumia.com.tn/tcl-televiseur-p735-43-google-tv-avec-cadeaux-garantie-3-ans-549701.html,15/09/2022 19:40:33,Taille 43'',Taille 43''
147,TN,"TCL Téléviseur P735 43""-GOOGLE TV-Avec Cadeaux- Garantie 3 ans",TCL,"1,689.00 TND",1,"1,689.00 TND",TND,https://www.jumia.com.tn/tcl-televiseur-p735-43-google-tv-avec-cadeaux-garantie-3-ans-549701.html,15/09/2022 19:40:33,Résolution 3840 x 2160,Résolution 3840 x 2160
148,TN,"TCL Téléviseur P735 43""-GOOGLE TV-Avec Cadeaux- Garantie 3 ans",TCL,"1,689.00 TND",1,"1,689.00 TND",TND,https://www.jumia.com.tn/tcl-televiseur-p735-43-google-tv-avec-cadeaux-garantie-3-ans-549701.html,15/09/2022 19:40:33,HDR10,HDR10
149,TN,"TCL Téléviseur P735 43""-GOOGLE TV-Avec Cadeaux- Garantie 3 ans",TCL,"1,689.00 TND",1,"1,689.00 TND",TND,https://www.jumia.com.tn/tcl-televiseur-p735-43-google-tv-avec-cadeaux-garantie-3-ans-549701.html,15/09/2022 19:40:33,Dolby Vision,Dolby Vision
150,TN,"TCL Téléviseur P735 43""-GOOGLE TV-Avec Cadeaux- Garantie 3 ans",TCL,"1,689.00 TND",1,"1,689.00 TND",TND,https://www.jumia.com.tn/tcl-televiseur-p735-43-google-tv-avec-cadeaux-garantie-3-ans-549701.html,15/09/2022 19:40:33,Angle de vue 178°/178°,Angle de vue 178°/178°
151,TN,"TCL Téléviseur P735 43""-GOOGLE TV-Avec Cadeaux- Garantie 3 ans",TCL,"1,689.00 TND",1,"1,689.00 TND",TND,https://www.jumia.com.tn/tcl-televiseur-p735-43-google-tv-avec-cadeaux-garantie-3-ans-549701.html,15/09/2022 19:40:33,GOOGLE TV,GOOGLE TV
152,TN,"TCL Téléviseur P735 43""-GOOGLE TV-Avec Cadeaux- Garantie 3 ans",TCL,"1,689.00 TND",1,"1,689.00 TND",TND,https://www.jumia.com.tn/tcl-televiseur-p735-43-google-tv-avec-cadeaux-garantie-3-ans-549701.html,15/09/2022 19:40:33,TV Connectée , Navigateur Internet
153,TN,"TCL Téléviseur P735 43""-GOOGLE TV-Avec Cadeaux- Garantie 3 ans",TCL,"1,689.00 TND",1,"1,689.00 TND",TND,https://www.jumia.com.tn/tcl-televiseur-p735-43-google-tv-avec-cadeaux-garantie-3-ans-549701.html,15/09/2022 19:40:33,Wi-Fi • Bluetooth • DLNA v.1.5,Wi-Fi • Bluetooth • DLNA v.1.5
154,TN,"TCL Téléviseur P735 43""-GOOGLE TV-Avec Cadeaux- Garantie 3 ans",TCL,"1,689.00 TND",1,"1,689.00 TND",TND,https://www.jumia.com.tn/tcl-televiseur-p735-43-google-tv-avec-cadeaux-garantie-3-ans-549701.html,15/09/2022 19:40:33,Traitements spéciaux ," HDR (HDR10, HDR HLG, Dolby Vision)"
155,TN,"TCL Téléviseur P735 43""-GOOGLE TV-Avec Cadeaux- Garantie 3 ans",TCL,"1,689.00 TND",1,"1,689.00 TND",TND,https://www.jumia.com.tn/tcl-televiseur-p735-43-google-tv-avec-cadeaux-garantie-3-ans-549701.html,15/09/2022 19:40:33,Dimming,Dimming
156,TN,Biolux TV SMART Android - 43'' - FULL HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,"1,049.00 TND",1,1049.00,TND,https://www.jumia.com.tn/biolux-tv-smart-android-43-full-hd-recepteur-integre-noir-garantie-3-ans-599291.html,15/09/2022 19:40:34,Brillance , 200+-20cd/m2
157,TN,Biolux TV SMART Android - 43'' - FULL HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,"1,049.00 TND",1,1049.00,TND,https://www.jumia.com.tn/biolux-tv-smart-android-43-full-hd-recepteur-integre-noir-garantie-3-ans-599291.html,15/09/2022 19:40:34,Contraste , 1200
158,TN,Biolux TV SMART Android - 43'' - FULL HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,"1,049.00 TND",1,1049.00,TND,https://www.jumia.com.tn/biolux-tv-smart-android-43-full-hd-recepteur-integre-noir-garantie-3-ans-599291.html,15/09/2022 19:40:34,Maximum colors , 16.7M
159,TN,Biolux TV SMART Android - 43'' - FULL HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,"1,049.00 TND",1,1049.00,TND,https://www.jumia.com.tn/biolux-tv-smart-android-43-full-hd-recepteur-integre-noir-garantie-3-ans-599291.html,15/09/2022 19:40:34,SKU, BI395EA0BHNL8NAFAMZ
160,TN,Biolux TV SMART Android - 43'' - FULL HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,"1,049.00 TND",1,1049.00,TND,https://www.jumia.com.tn/biolux-tv-smart-android-43-full-hd-recepteur-integre-noir-garantie-3-ans-599291.html,15/09/2022 19:40:34,Taille (Longueur x Largeur x Hauteur cm), 43
161,TN,Biolux TV SMART Android - 43'' - FULL HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,"1,049.00 TND",1,1049.00,TND,https://www.jumia.com.tn/biolux-tv-smart-android-43-full-hd-recepteur-integre-noir-garantie-3-ans-599291.html,15/09/2022 19:40:34,Poids (kg), 6
162,TN,Biolux TV SMART Android - 43'' - FULL HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,"1,049.00 TND",1,1049.00,TND,https://www.jumia.com.tn/biolux-tv-smart-android-43-full-hd-recepteur-integre-noir-garantie-3-ans-599291.html,15/09/2022 19:40:34,Couleur, NOIR
163,TN,Biolux TV SMART Android - 43'' - FULL HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,"1,049.00 TND",1,1049.00,TND,https://www.jumia.com.tn/biolux-tv-smart-android-43-full-hd-recepteur-integre-noir-garantie-3-ans-599291.html,15/09/2022 19:40:34,Temps de réponse, 8ms
164,TN,Biolux TV SMART Android - 43'' - FULL HD - Récepteur intégré - Noir - Garantie 3 ans,Biolux,"1,049.00 TND",1,1049.00,TND,https://www.jumia.com.tn/biolux-tv-smart-android-43-full-hd-recepteur-integre-noir-garantie-3-ans-599291.html,15/09/2022 19:40:34,Garantie 3 ans,Garantie 3 ans
