,channel,program name,program time,program genre,program synopsis,program link,date,scraped link,scrape date
63,Programação + Globosat Quarta  3 de agosto,Brasil Visto de Cima,13:00,Temporada 3 Episódio 10 - Cerrado Brasileiro,"Conheça a moderníssima Goiânia e suas ruas perfeitamente planejadas; a histórica Pirenópolis, dona de um casario com mais de 250 anos de idade; a bela Barra do Garças, debruçada sobre o monumental rio Araguaia.",/br/programas/brasil-visto-de-cima-s03e10-cerrado-brasileiro,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
64,Programação + Globosat Quarta  3 de agosto,Sonho e Destino,13:30,Temporada 2 Episódio 7 - Porto e Douro - Portugal,"Em Porto, Gisella e Fernando contam sobre a história da cidade e experimentam a sua comida tradicional, a Francesinha. Na charmosa Vila Nova de Gaia, eles fazem um passeio de barco pelo Rio Douro.",/br/programas/sonho-e-destino-s02e07,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
65,Programação + Globosat Quarta  3 de agosto,Que Seja Eterno Enquanto Cure,14:00,Temporada 1 Episódio 4 - Luso-Franco-Brasileiro - Queijos sem Fronteiras,Conheça uma família portuguesa que veio para o Brasil produzir queijos bem brasileiros. E uma família mineira que foi até a França buscar inspiração para fazer queijos únicos.,/br/programas/que-seja-eterno-enquanto-cure-s01e04-luso-franco-brasileiro-queijos-sem-fronteiras,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
66,Programação + Globosat Quarta  3 de agosto,Expedições,14:30,Documentary,"Com documentários realizados em diversas regiões do país, a série é o resultado de um trabalho de mais de 30 anos de documentação do Brasil e suas populações, realizado pela jornalista Paula Saldanha e pelo biólogo Roberto Werneck.",/br/programas/expedic-es,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
67,Programação + Globosat Quarta  3 de agosto,Mundo Visto de Cima,15:00,Temporada 1 Episódio 4 - Estados Unidos,"Viajamos por Massachusetts, EUA. O percurso começa em New Bedford, um dos maiores centros baleeiros no século 19 e inclui uma visita à antiga residência da família Kennedy, em Hyannis Port.",/br/programas/mundo-visto-de-cima-s01e04-massachusetts-eua,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
68,Programação + Globosat Quarta  3 de agosto,Mundo Visto de Cima,15:30,Temporada 1 Episódio 5 - África do Sul,"A jornada aérea pela África do Sul começa nas montanhas Drakensberg, em KwaZulu Natal, e passa por alguns dos campos de batalha mais sangrentos do país, antes de se dirigir ao Parque Nacional Kruger e terminar nas montanhas Cederberg.",/br/programas/mundo-visto-de-cima-s01e05-de-spion-kop-a-montanhas-cederberg,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
69,Programação + Globosat Quarta  3 de agosto,Destino ao Alvo,16:00,Temporada 2 Episódio 3 - Equador,"Sorin vai a Guayaquil, onde encontra uma lenda do tênis local e visita o clube de futebol com maior número de torcedores per capita. A equipe segue para Baños, onde Sorin come porquinhos-da-índia e sai da sua zona de conforto com atividades radicais.",/br/programas/destino-ao-alvo-s02e03-equador,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
70,Programação + Globosat Quarta  3 de agosto,Destino ao Alvo,16:30,Temporada 2 Episódio 4 - Floresta Amazônica,"A equipe mergulha fundo na selva amazônica, onde encontra uma das tribos indígenas mais isoladas da região. Sorin passa o dia com eles, participa de uma cerimônia de casamento e descobre como eles sobrevivem no dia a dia.",/br/programas/destino-ao-alvo-s02e04-floresta-amazonica,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
71,Programação + Globosat Quarta  3 de agosto,Vinícolas ao Redor do Mundo,17:00,Temporada 2 Episódio 7 - Inglaterra - Um Vinho em Plena Efervescência,As colinas inglesas de Kent e Sussex têm muitas videiras. Os ingleses decidiram cultivar variedades de uvas champanhe para a produção de um espumante de alta qualidade.,/br/programas/vinicolas-ao-redor-do-mundo-s02e07-inglaterra-um-vinho-em-plena-efervescencia,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
72,Programação + Globosat Quarta  3 de agosto,Vinícolas ao Redor do Mundo,17:30,"Temporada 2 Episódio 8 - Alemanha - Francônia, os Guardiões do Patrimônio","Francônia é uma pequena região de vinhedos no norte da Baviera, a erosão e a seca colocam em risco o caráter único das variedades de uvas do local.",/br/programas/vinicolas-ao-redor-do-mundo-s02e08-alemanha-franconia-os-guardi-es-do-patrimonio,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
73,Programação + Globosat Quarta  3 de agosto,As Capitais do Brasil,18:00,Temporada 1 Episódio 3 - Curitiba - PR,"Gisella e Fernando estão em Curitiba e conhecem seu maior cartão postal, o Jardim Botânico, além de passear de trem para Morretes e experimentar as comidas locais.",/br/programas/as-capitais-do-brasil-s01e03-curitiba-pr,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
74,Programação + Globosat Quarta  3 de agosto,Hotéis Incríveis,18:30,"Temporada 7 Episódio 19 - Pousada do Alto, Outeiro das Brisas, CDesign Hotel e Fazenda São Luiz da Boa Sorte","Começamos na Pousada do Alto em Alagoas, no litoral baiano conhecemos o Outeiro das Brisas, no Rio de Janeiro o CDesign Hotel e finalizamos na Fazenda São Luiz da Boa Sorte.",/br/programas/hoteis-incriveis-s07e19-pousada-do-alto-outeiro-das-brisas-cdesign-hotel-e-fazenda-s-o-luiz-da-boa-sorte,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
75,Programação + Globosat Quarta  3 de agosto,Brasil Visto de Cima,19:00,Temporada 3 Episódio 10 - Cerrado Brasileiro,"Conheça a moderníssima Goiânia e suas ruas perfeitamente planejadas; a histórica Pirenópolis, dona de um casario com mais de 250 anos de idade; a bela Barra do Garças, debruçada sobre o monumental rio Araguaia.",/br/programas/brasil-visto-de-cima-s03e10-cerrado-brasileiro,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
76,Programação + Globosat Quarta  3 de agosto,Ruas Mundo Afora,19:30,Temporada 2 Episódio 2 - Japão - Quioto,"Rodrigo Ruas cruza o mundo em busca de experiências únicas e mostra qual o melhor jeito de ir, o que levar, onde comer e a melhor época do ano para cada destino.",/br/programas/ruas-mundo-afora-s02e02-jap-o-quioto,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
77,Programação + Globosat Quarta  3 de agosto,Que Seja Eterno Enquanto Cure,20:00,Temporada 1 Episódio 4 - Luso-Franco-Brasileiro - Queijos sem Fronteiras,Conheça uma família portuguesa que veio para o Brasil produzir queijos bem brasileiros. E uma família mineira que foi até a França buscar inspiração para fazer queijos únicos.,/br/programas/que-seja-eterno-enquanto-cure-s01e04-luso-franco-brasileiro-queijos-sem-fronteiras,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
78,Programação + Globosat Quarta  3 de agosto,Vinhos.br,20:30,Temporada 1 Episódio 4 - Os Argenta,"A vinícola Luiz Argenta recebeu este nome para homenagear o patriarca da família, um barbeiro que enveredou para o setor de varejo de combustível até adquirir as terras da antiga Granja União, a mais antiga companhia vinícola brasileira, localizada no município de Flores da Cunha, RS.",/br/programas/vinhos-br-s01e04,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
79,Programação + Globosat Quarta  3 de agosto,Na Grécia com Meu Filho,21:00,Temporada 1 Episódio 3 - Náuplia,"Lyndey e Blair passam o dia na cidade litorânea de Náuplia e visitam a fortaleza Palamidi, o Castelo Bourtzi, a praia de Karathona e uma destilaria tradicional.",/br/programas/na-grecia-com-meu-filho-s01e03-nauplia,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
80,Programação + Globosat Quarta  3 de agosto,A Viagem dos Livros,21:30,Temporada 1 Episódio 2 - França,"Richard viaja para a França e visita a fortaleza que inspirou ""O Conde de Monte Cristo"" de Alexandre Dumas e os locais glamorosos onde Scott Fitzgerald escreveu ""Suave é a Noite"".",/br/programas/a-viagem-dos-livros-s01e02-italia,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
81,Programação + Globosat Quarta  3 de agosto,Minha Itália,22:00,Temporada 1 Episódio 4 - Veneza,O Baile de Máscaras do Doge II Ballo; um artesão cria cachimbos de cerâmica tradicionais.,/br/programas/minha-italia-s01e04-veneza,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
82,Programação + Globosat Quarta  3 de agosto,Expedição Austrália com Ernie Dingo,22:30,Temporada 4 Episódio 4 - Darwin,"Ao norte, na cidade de Darwin, Ernie conhece três locais muito interessantes, cada um com suas próprias ligações com a terra e com a vida selvagem que habita.",/br/programas/expedic-o-australia-com-ernie-dingo-s04e04-darwin,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
83,Programação + Globosat Quarta  3 de agosto,Mundo Visto de Cima,23:00,Temporada 1 Episódio 4 - Estados Unidos,"Viajamos por Massachusetts, EUA. O percurso começa em New Bedford, um dos maiores centros baleeiros no século 19 e inclui uma visita à antiga residência da família Kennedy, em Hyannis Port.",/br/programas/mundo-visto-de-cima-s01e04-massachusetts-eua,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
84,Programação + Globosat Quarta  3 de agosto,Mundo Visto de Cima,23:30,Temporada 1 Episódio 5 - África do Sul,"A jornada aérea pela África do Sul começa nas montanhas Drakensberg, em KwaZulu Natal, e passa por alguns dos campos de batalha mais sangrentos do país, antes de se dirigir ao Parque Nacional Kruger e terminar nas montanhas Cederberg.",/br/programas/mundo-visto-de-cima-s01e05-de-spion-kop-a-montanhas-cederberg,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
85,Programação + Globosat Quarta  3 de agosto,Hotéis Incríveis,00:00,"Temporada 7 Episódio 19 - Pousada do Alto, Outeiro das Brisas, CDesign Hotel e Fazenda São Luiz da Boa Sorte","Começamos na Pousada do Alto em Alagoas, no litoral baiano conhecemos o Outeiro das Brisas, no Rio de Janeiro o CDesign Hotel e finalizamos na Fazenda São Luiz da Boa Sorte.",/br/programas/hoteis-incriveis-s07e19-pousada-do-alto-outeiro-das-brisas-cdesign-hotel-e-fazenda-s-o-luiz-da-boa-sorte,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
86,Programação + Globosat Quarta  3 de agosto,Brasil Visto de Cima,00:30,Temporada 3 Episódio 9 - Chapada dos Veadeiros,Quem percorre o norte de Goiás vê surgir no horizonte as monumentais muralhas de quartzito pacientemente moldadas pela natureza: a Chapada dos Veadeiros. Conheça também os rios que são uma atração à parte.,/br/programas/brasil-visto-de-cima-s03e09-chapada-dos-veadeiros,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
87,Programação + Globosat Quarta  3 de agosto,Mergulhando,01:00,Temporada 1 Episódio 5 - Bonito - Boca da Onça e Abismo Anhuma,"A equipe vai até Bonito-MS conhecer a Boca da Onça e o Abismo Anhumas. Na Boca da Onça a equipe faz um rapel de 90 metros de altura e mergulha na cachoeira do Buraco do Macaco. Depois vão para o Abismo Anhumas, uma caverna, com um lago e diversos espeleotemas, onde tem o maior cone submerso do mundo encontrado em cavernas.",/br/programas/mergulhando-s01e05-boca-da-onca-e-abismo-anhumas,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
88,Programação + Globosat Quarta  3 de agosto,As Capitais do Brasil,01:30,Temporada 1 Episódio 4 - Porto Alegre - RS,"Na Capital gaúcha, Gisella e Fernando experimentam um bom churrasco gaúcho e aprendem a fazer um clássico chimarrão. E para completar, conhecem o centro histórico da cidade.",/br/programas/as-capitais-do-brasil-s01e04-porto-alegre-rs,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
89,Programação + Globosat Quarta  3 de agosto,Hey Ho!,02:00,"Temporada 1 Episódio 5 - Algarve, o Paraíso em Portugal","Aline Campos conhece as melhores atrações do Algarve, o paradisíaco litoral sul de Portugal. A região é famosa por abrigar algumas das praias mais lindas do mundo.",/br/programas/hey-ho-s01e05-algarve-o-paraiso-em-portugal,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
90,Programação + Globosat Quarta  3 de agosto,Hotéis Incríveis,02:30,"Temporada 6 Episódio 4 - Quinta dos Pinhais, Tivoli Mofarrej Bahia e Kenoa","Conheça a pousada Quinta dos Pinhais, na cidade de Santo Antônio do Pinhal, o luxuoso Tivoli, na Bahia, e o deslumbrante hotel Kenoa, em Alagoas.",/br/programas/hoteis-incriveis-s06e04,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
91,Programação + Globosat Quarta  3 de agosto,Ruas Mundo Afora,03:00,Temporada 1 Episódio 37 - Londres,"Rodrigo Ruas cruza o mundo em busca de experiências únicas e mostra qual o melhor jeito de ir, o que levar, onde comer e a melhor época do ano para cada destino.",/br/programas/ruas-mundo-afora-s01e37-londres,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
92,Programação + Globosat Quarta  3 de agosto,Brasil Visto de Cima,03:30,Temporada 3 Episódio 11 - Serra da Canastra,"Entre montanhas deslumbrantes e centenas de cachoeiras, repousam cidadezinhas adoráveis em que se cultivam as melhores tradições mineiras. Assim é a Serra da Canastra, no sudoeste de Minas Gerais, perto da fronteira com o estado de São Paulo.",/br/programas/brasil-visto-de-cima-s03e11-serra-da-canastra,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
93,Programação + Globosat Quarta  3 de agosto,Viagem Entre Amigos,04:00,Temporada 1 Episódio 8 - Namíbia Fora da Estrada,"A jornada na Namíbia começa com uma aventura extrema: Gabriele e Ludovico dirigem em direção a Swakopmund, passando entre as dunas e o oceano, com a maré subindo durante o trajeto.",/br/programas/viagem-entre-amigos-s01e08,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
94,Programação + Globosat Quarta  3 de agosto,Viagem Entre Amigos,04:15,Temporada 1 Episódio 9 - Namíbia Fora da Estrada,"A equipe atravessa o deserto de Namibe, passando pelo Vale da Lua, uma depressão de tirar o fôlego. Já em Luderitz, procuram uma colônia de pinguins que vive apenas nesta região.",/br/programas/viagem-entre-amigos-s01e09,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
95,Programação + Globosat Quarta  3 de agosto,Sem Bagagem,04:30,Temporada 1 Episódio 6 - Tanzânia - Tribo Hadzabe,"Na Tanzânia, conheça melhor o estilo de vida e hábitos de caça e cultivo da tribo Hadza.",/br/programas/sem-bagagem-s01e06,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
96,Programação + Globosat Quarta  3 de agosto,Vinícolas ao Redor do Mundo,05:00,Temporada 2 Episódio 2 - China - Os Vinhedos do Himalaia,"Na fronteira com o Tibete, os camponeses chineses vêm praticando policultura e cultivando uvas, uma história de vinho sem precedentes está em andamento nos sopés do Himalaia.",/br/programas/vinicolas-ao-redor-do-mundo-s02e02-china-os-vinhedos-do-himalaia,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
97,Programação + Globosat Quarta  3 de agosto,Vinícolas ao Redor do Mundo,05:30,Temporada 2 Episódio 3 - Croácia - Os Vinhedos Surgem no Leste,"No sul da Croácia, variedades únicas de uvas têm sido cultivadas, e estão atraindo entusiasmo crescente. O Mediterrâneo é enriquecido por um novo vinhedo de prestígio.",/br/programas/vinicolas-ao-redor-do-mundo-s02e03-croacia-os-vinhedos-surgem-no-leste,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
98,Programação + Globosat Quinta  4 de agosto,Mundo Visto de Cima,06:00,Temporada 1 Episódio 6 - Canadá,"Acompanhe essa incrível viagem pelo nordeste do estado de Nova York e veja algumas das belezas naturais da região, como o impressionante arquipélago conhecido como Thousand Islands e as exuberantes Cataratas do Niágara.",/br/programas/mundo-visto-de-cima-s01e06-nordeste-de-nova-york,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
99,Programação + Globosat Quinta  4 de agosto,,,,,,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
100,Programação + Globosat Quinta  4 de agosto,Mundo Visto de Cima,06:30,Temporada 1 Episódio 7 - Espanha,"Esta jornada aérea mostra a pitoresca Minorca, uma das Ilhas Baleares, começando por Ciutadella antes de ir para o litoral e sobrevoar penhascos, praias, pequenos resorts e mares de água cristalina.",/br/programas/mundo-visto-de-cima-s01e07-ilha-menorca-na-espanha,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
101,Programação + Globosat Quinta  4 de agosto,Hotéis Incríveis,07:00,"Temporada 6 Episódio 4 - Quinta dos Pinhais, Tivoli Mofarrej Bahia e Kenoa","Conheça a pousada Quinta dos Pinhais, na cidade de Santo Antônio do Pinhal, o luxuoso Tivoli, na Bahia, e o deslumbrante hotel Kenoa, em Alagoas.",/br/programas/hoteis-incriveis-s06e04,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
102,Programação + Globosat Quinta  4 de agosto,Ruas Mundo Afora,07:30,Temporada 1 Episódio 37 - Londres,"Rodrigo Ruas cruza o mundo em busca de experiências únicas e mostra qual o melhor jeito de ir, o que levar, onde comer e a melhor época do ano para cada destino.",/br/programas/ruas-mundo-afora-s01e37-londres,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
103,Programação + Globosat Quinta  4 de agosto,Brasil Visto de Cima,08:00,Temporada 3 Episódio 11 - Serra da Canastra,"Entre montanhas deslumbrantes e centenas de cachoeiras, repousam cidadezinhas adoráveis em que se cultivam as melhores tradições mineiras. Assim é a Serra da Canastra, no sudoeste de Minas Gerais, perto da fronteira com o estado de São Paulo.",/br/programas/brasil-visto-de-cima-s03e11-serra-da-canastra,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
104,Programação + Globosat Quinta  4 de agosto,Restaurantes Inesquecíveis,08:30,Temporada 1 Episódio 4 - Um Prato que se Come Frio,"Grandes histórias de cozinhas a baixas temperaturas. Jun Sakamoto faz o melhor sushi de SP. Em Valência, o Pedrin é um restaurante especializado em ostras. Em Andorra é possível comer em um Iglu.",/br/programas/restaurantes-inesqueciveis-s01e04,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
105,Programação + Globosat Quinta  4 de agosto,As Capitais do Brasil,09:00,Temporada 1 Episódio 4 - Porto Alegre - RS,"Na Capital gaúcha, Gisella e Fernando experimentam um bom churrasco gaúcho e aprendem a fazer um clássico chimarrão. E para completar, conhecem o centro histórico da cidade.",/br/programas/as-capitais-do-brasil-s01e04-porto-alegre-rs,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
106,Programação + Globosat Quinta  4 de agosto,Hey Ho!,09:30,"Temporada 1 Episódio 5 - Algarve, o Paraíso em Portugal","Aline Campos conhece as melhores atrações do Algarve, o paradisíaco litoral sul de Portugal. A região é famosa por abrigar algumas das praias mais lindas do mundo.",/br/programas/hey-ho-s01e05-algarve-o-paraiso-em-portugal,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
107,Programação + Globosat Quinta  4 de agosto,Viagem Entre Amigos,10:00,Temporada 1 Episódio 8 - Namíbia Fora da Estrada,"A jornada na Namíbia começa com uma aventura extrema: Gabriele e Ludovico dirigem em direção a Swakopmund, passando entre as dunas e o oceano, com a maré subindo durante o trajeto.",/br/programas/viagem-entre-amigos-s01e08,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
108,Programação + Globosat Quinta  4 de agosto,Viagem Entre Amigos,10:15,Temporada 1 Episódio 9 - Namíbia Fora da Estrada,"A equipe atravessa o deserto de Namibe, passando pelo Vale da Lua, uma depressão de tirar o fôlego. Já em Luderitz, procuram uma colônia de pinguins que vive apenas nesta região.",/br/programas/viagem-entre-amigos-s01e09,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
109,Programação + Globosat Quinta  4 de agosto,Sem Bagagem,10:30,Temporada 1 Episódio 6 - Tanzânia - Tribo Hadzabe,"Na Tanzânia, conheça melhor o estilo de vida e hábitos de caça e cultivo da tribo Hadza.",/br/programas/sem-bagagem-s01e06,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
110,Programação + Globosat Quinta  4 de agosto,Vinícolas ao Redor do Mundo,11:00,Temporada 2 Episódio 2 - China - Os Vinhedos do Himalaia,"Na fronteira com o Tibete, os camponeses chineses vêm praticando policultura e cultivando uvas, uma história de vinho sem precedentes está em andamento nos sopés do Himalaia.",/br/programas/vinicolas-ao-redor-do-mundo-s02e02-china-os-vinhedos-do-himalaia,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
111,Programação + Globosat Quinta  4 de agosto,Vinícolas ao Redor do Mundo,11:30,Temporada 2 Episódio 3 - Croácia - Os Vinhedos Surgem no Leste,"No sul da Croácia, variedades únicas de uvas têm sido cultivadas, e estão atraindo entusiasmo crescente. O Mediterrâneo é enriquecido por um novo vinhedo de prestígio.",/br/programas/vinicolas-ao-redor-do-mundo-s02e03-croacia-os-vinhedos-surgem-no-leste,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
112,Programação + Globosat Quinta  4 de agosto,Ruas Mundo Afora,12:00,Temporada 1 Episódio 37 - Londres,"Rodrigo Ruas cruza o mundo em busca de experiências únicas e mostra qual o melhor jeito de ir, o que levar, onde comer e a melhor época do ano para cada destino.",/br/programas/ruas-mundo-afora-s01e37-londres,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
113,Programação + Globosat Quinta  4 de agosto,Hotéis Incríveis,12:30,"Temporada 6 Episódio 4 - Quinta dos Pinhais, Tivoli Mofarrej Bahia e Kenoa","Conheça a pousada Quinta dos Pinhais, na cidade de Santo Antônio do Pinhal, o luxuoso Tivoli, na Bahia, e o deslumbrante hotel Kenoa, em Alagoas.",/br/programas/hoteis-incriveis-s06e04,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
114,Programação + Globosat Quinta  4 de agosto,Brasil Visto de Cima,13:00,Temporada 3 Episódio 11 - Serra da Canastra,"Entre montanhas deslumbrantes e centenas de cachoeiras, repousam cidadezinhas adoráveis em que se cultivam as melhores tradições mineiras. Assim é a Serra da Canastra, no sudoeste de Minas Gerais, perto da fronteira com o estado de São Paulo.",/br/programas/brasil-visto-de-cima-s03e11-serra-da-canastra,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
115,Programação + Globosat Quinta  4 de agosto,A Vida É uma Passagem,13:30,Temporada 1 Episódio 3 - Turquia - Capadócia,"Ainda na Turquia, Anne Bueno segue viagem para a Capadócia, onde faz o tradicional passeio de balão, conhece o Museu Aberto de Goreme e também visita uma cidade subterrânea.",/br/programas/a-vida-e-uma-passagem-s01e03-canada-toronto,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
116,Programação + Globosat Quinta  4 de agosto,Vinhos.br,14:00,Temporada 1 Episódio 4 - Os Argenta,"A vinícola Luiz Argenta recebeu este nome para homenagear o patriarca da família, um barbeiro que enveredou para o setor de varejo de combustível até adquirir as terras da antiga Granja União, a mais antiga companhia vinícola brasileira, localizada no município de Flores da Cunha, RS.",/br/programas/vinhos-br-s01e04,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
117,Programação + Globosat Quinta  4 de agosto,Lavando a Alma,14:30,Temporada 1 Episódio 3 - Pirenópolis,"Em Pirenópolis, Antonia visita a cachoeira do Rosário e sua enorme queda d'água, conhece uma fazenda colonial e a fabricação de queijos e vinhos da região.",/br/programas/lavando-a-alma-s01e03-pirenopolis,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
118,Programação + Globosat Quinta  4 de agosto,Mundo Visto de Cima,15:00,Temporada 1 Episódio 6 - Canadá,"Acompanhe essa incrível viagem pelo nordeste do estado de Nova York e veja algumas das belezas naturais da região, como o impressionante arquipélago conhecido como Thousand Islands e as exuberantes Cataratas do Niágara.",/br/programas/mundo-visto-de-cima-s01e06-nordeste-de-nova-york,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
119,Programação + Globosat Quinta  4 de agosto,Mundo Visto de Cima,15:30,Temporada 1 Episódio 7 - Espanha,"Esta jornada aérea mostra a pitoresca Minorca, uma das Ilhas Baleares, começando por Ciutadella antes de ir para o litoral e sobrevoar penhascos, praias, pequenos resorts e mares de água cristalina.",/br/programas/mundo-visto-de-cima-s01e07-ilha-menorca-na-espanha,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
120,Programação + Globosat Quinta  4 de agosto,Na Grécia com Meu Filho,16:00,Temporada 1 Episódio 3 - Náuplia,"Lyndey e Blair passam o dia na cidade litorânea de Náuplia e visitam a fortaleza Palamidi, o Castelo Bourtzi, a praia de Karathona e uma destilaria tradicional.",/br/programas/na-grecia-com-meu-filho-s01e03-nauplia,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
121,Programação + Globosat Quinta  4 de agosto,A Viagem dos Livros,16:30,Temporada 1 Episódio 2 - França,"Richard viaja para a França e visita a fortaleza que inspirou ""O Conde de Monte Cristo"" de Alexandre Dumas e os locais glamorosos onde Scott Fitzgerald escreveu ""Suave é a Noite"".",/br/programas/a-viagem-dos-livros-s01e02-italia,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
122,Programação + Globosat Quinta  4 de agosto,Sem Bagagem,17:00,Temporada 1 Episódio 5 - Tanzânia - Tribo Hadzabe,"Na Tanzânia, conheça o estilo de vida, hábitos alimentares, crenças e tradições da tribo Hadza.",/br/programas/sem-bagagem-s01e05,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
123,Programação + Globosat Quinta  4 de agosto,Expedição Austrália com Ernie Dingo,17:30,Temporada 4 Episódio 4 - Darwin,"Ao norte, na cidade de Darwin, Ernie conhece três locais muito interessantes, cada um com suas próprias ligações com a terra e com a vida selvagem que habita.",/br/programas/expedic-o-australia-com-ernie-dingo-s04e04-darwin,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
