,country,category,title,Valmistaja,avg_price,offers,currency,scrape_link,date_scraped,level_9,0
6764,FI,Televisiot,"Philips 65OLED907 65"" 4K Ultra HD (3840x2160) OLED+ Android TV",Philips,287648.1667,6,€,https://hintaopas.fi/product.php?p=6477446#properties,3/4/2023 19:03,Korkeus,
6765,FI,Televisiot,"Philips 65OLED907 65"" 4K Ultra HD (3840x2160) OLED+ Android TV",Philips,287648.1667,6,€,https://hintaopas.fi/product.php?p=6477446#properties,3/4/2023 19:03,Leveys,
6766,FI,Televisiot,"Philips 65OLED907 65"" 4K Ultra HD (3840x2160) OLED+ Android TV",Philips,287648.1667,6,€,https://hintaopas.fi/product.php?p=6477446#properties,3/4/2023 19:03,Syvyys,
6767,FI,Televisiot,"Philips 65OLED907 65"" 4K Ultra HD (3840x2160) OLED+ Android TV",Philips,287648.1667,6,€,https://hintaopas.fi/product.php?p=6477446#properties,3/4/2023 19:03,"Paino, ilman telinettä",
6768,FI,Televisiot,"Philips 65OLED907 65"" 4K Ultra HD (3840x2160) OLED+ Android TV",Philips,287648.1667,6,€,https://hintaopas.fi/product.php?p=6477446#properties,3/4/2023 19:03,"Syvyys, ilman telinettä",
6769,FI,Televisiot,"Philips 65OLED907 65"" 4K Ultra HD (3840x2160) OLED+ Android TV",Philips,287648.1667,6,€,https://hintaopas.fi/product.php?p=6477446#properties,3/4/2023 19:03,Tuotteen paino,
6770,FI,Televisiot,"Philips 65OLED907 65"" 4K Ultra HD (3840x2160) OLED+ Android TV",Philips,287648.1667,6,€,https://hintaopas.fi/product.php?p=6477446#properties,3/4/2023 19:03,Toiminnot,Ympäristövalaistus (Ambilight)
6771,FI,Televisiot,"Philips 65OLED907 65"" 4K Ultra HD (3840x2160) OLED+ Android TV",Philips,287648.1667,6,€,https://hintaopas.fi/product.php?p=6477446#properties,3/4/2023 19:03,Ethernet-yhteys,
6772,FI,Televisiot,"Philips 65OLED907 65"" 4K Ultra HD (3840x2160) OLED+ Android TV",Philips,287648.1667,6,€,https://hintaopas.fi/product.php?p=6477446#properties,3/4/2023 19:03,Langaton verkko (Wi-Fi),Kyllä
6773,FI,Televisiot,"Philips 65OLED907 65"" 4K Ultra HD (3840x2160) OLED+ Android TV",Philips,287648.1667,6,€,https://hintaopas.fi/product.php?p=6477446#properties,3/4/2023 19:03,Langaton verkkostandardi (IEEE 802.11),
6774,FI,Televisiot,"Philips 65OLED907 65"" 4K Ultra HD (3840x2160) OLED+ Android TV",Philips,287648.1667,6,€,https://hintaopas.fi/product.php?p=6477446#properties,3/4/2023 19:03,3D-tuki (3D-Ready),
6775,FI,Televisiot,"Philips 65OLED907 65"" 4K Ultra HD (3840x2160) OLED+ Android TV",Philips,287648.1667,6,€,https://hintaopas.fi/product.php?p=6477446#properties,3/4/2023 19:03,DLNA,
6776,FI,Televisiot,"Philips 65OLED907 65"" 4K Ultra HD (3840x2160) OLED+ Android TV",Philips,287648.1667,6,€,https://hintaopas.fi/product.php?p=6477446#properties,3/4/2023 19:03,Full HD (HD ready 1080p),Kyllä
6777,FI,Televisiot,"Philips 65OLED907 65"" 4K Ultra HD (3840x2160) OLED+ Android TV",Philips,287648.1667,6,€,https://hintaopas.fi/product.php?p=6477446#properties,3/4/2023 19:03,4K120,
6778,FI,Televisiot,"Philips 65OLED907 65"" 4K Ultra HD (3840x2160) OLED+ Android TV",Philips,287648.1667,6,€,https://hintaopas.fi/product.php?p=6477446#properties,3/4/2023 19:03,Ultra HD -sertifioitu (UHD/4K),Kyllä
6779,FI,Televisiot,"Philips 65OLED907 65"" 4K Ultra HD (3840x2160) OLED+ Android TV",Philips,287648.1667,6,€,https://hintaopas.fi/product.php?p=6477446#properties,3/4/2023 19:03,HDR,Kyllä
6780,FI,Televisiot,"Philips 65OLED907 65"" 4K Ultra HD (3840x2160) OLED+ Android TV",Philips,287648.1667,6,€,https://hintaopas.fi/product.php?p=6477446#properties,3/4/2023 19:03,HDR tyyppi,
6781,FI,Televisiot,"Philips 65OLED907 65"" 4K Ultra HD (3840x2160) OLED+ Android TV",Philips,287648.1667,6,€,https://hintaopas.fi/product.php?p=6477446#properties,3/4/2023 19:03,Suoratoisto-standardit,
6782,FI,Televisiot,"Philips 65OLED907 65"" 4K Ultra HD (3840x2160) OLED+ Android TV",Philips,287648.1667,6,€,https://hintaopas.fi/product.php?p=6477446#properties,3/4/2023 19:03,VESA-kiinnike,
6783,FI,Televisiot,"Philips 65OLED907 65"" 4K Ultra HD (3840x2160) OLED+ Android TV",Philips,287648.1667,6,€,https://hintaopas.fi/product.php?p=6477446#properties,3/4/2023 19:03,Sisäänrakennetut kaiuttimet,
6784,FI,Televisiot,"Philips 65OLED907 65"" 4K Ultra HD (3840x2160) OLED+ Android TV",Philips,287648.1667,6,€,https://hintaopas.fi/product.php?p=6477446#properties,3/4/2023 19:03,Prosessorinopeus,
6785,FI,Televisiot,"Philips 65OLED907 65"" 4K Ultra HD (3840x2160) OLED+ Android TV",Philips,287648.1667,6,€,https://hintaopas.fi/product.php?p=6477446#properties,3/4/2023 19:03,Energialuokka (A-G),
6786,FI,Televisiot,"Philips 65OLED907 65"" 4K Ultra HD (3840x2160) OLED+ Android TV",Philips,287648.1667,6,€,https://hintaopas.fi/product.php?p=6477446#properties,3/4/2023 19:03,Energialuokka (HDR),
6787,FI,Televisiot,"Philips 65OLED907 65"" 4K Ultra HD (3840x2160) OLED+ Android TV",Philips,287648.1667,6,€,https://hintaopas.fi/product.php?p=6477446#properties,3/4/2023 19:03,Energiankulutus HDR-tilassa (1 000 tuntia kohden),
6788,FI,Televisiot,"Philips 65OLED907 65"" 4K Ultra HD (3840x2160) OLED+ Android TV",Philips,287648.1667,6,€,https://hintaopas.fi/product.php?p=6477446#properties,3/4/2023 19:03,Energiankulutus SDR-tilassa (1 000 tuntia kohden),
6789,FI,Televisiot,"Philips 65OLED907 65"" 4K Ultra HD (3840x2160) OLED+ Android TV",Philips,287648.1667,6,€,https://hintaopas.fi/product.php?p=6477446#properties,3/4/2023 19:03,Liitäntä 9V/12V/14V,Ei
6790,FI,Televisiot,"Philips 65OLED907 65"" 4K Ultra HD (3840x2160) OLED+ Android TV",Philips,287648.1667,6,€,https://hintaopas.fi/product.php?p=6477446#properties,3/4/2023 19:03,Virrankulutus standby-/lepotilassa,
6791,FI,Televisiot,"Philips 65OLED907 65"" 4K Ultra HD (3840x2160) OLED+ Android TV",Philips,287648.1667,6,€,https://hintaopas.fi/product.php?p=6477446#properties,3/4/2023 19:03,Virrankulutus toiminnassa (min-max),
6792,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,rating,None
6793,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,reviews,None
6794,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Resoluutio,Full HD (1920x1080)
6795,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Kuvakoko,
6796,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Hinta/tuuma,8.59 €/tuuma
6797,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Lanseerausvuosi,
6798,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Smart TV,Kyllä
6799,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Käyttöjärjestelmä,
6800,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Tuetut Internetpalvelut/sovellukset,
6801,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Tuotenimi,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV"
6802,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Luokka,Televisiot
6803,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,"TV-vastaanotin, digitaalinen",
6804,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,"Analoginen 3,5mm-sisääntulo",
6805,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Digitaalinen optinen ulostulo (S/PDIF),
6806,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,HDMI,
6807,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Komponentti-sisääntulo (YPbPr/YCbCr),
6808,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Komposiitti-sisääntulo,
6809,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Kuulokeulostulo,
6810,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Muut liitännät,
6811,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,USB-liitin,
6812,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,VGA-sisääntulo,
6813,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Bildstorlek,22 tuumaa
6814,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Kuvasuhde,16:09
6815,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Kuvataajuus,
6816,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Liiketoiston parannus (taajuus/indeksi),
6817,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Näyttötekniikka,LCD
6818,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Näytön tyyppi,LCD
6819,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Päivitystaajuus,
6820,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Tuetut videoformaatit,"720p, 1080p (Full HD), 1080i"
6821,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Valoteho,
6822,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Tuetut kuvatiedostot,
6823,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Tuetut videotiedostot,
6824,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Tuetut äänitiedostot,
6825,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Ääniformaatti,
6826,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Paneelin muotoilu,
6827,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Saatavissa olevat värit,
6828,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,"Korkeus, ilman telinettä",
6829,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Mitat (LxKxS),
6830,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Korkeus,
6831,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Leveys,
6832,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Syvyys,
6833,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,"Paino, ilman telinettä",
6834,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,"Syvyys, ilman telinettä",
6835,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Tuotteen paino,
6836,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Toiminnot,
6837,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Ethernet-yhteys,
6838,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Langaton verkko (Wi-Fi),
6839,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,3D-tuki (3D-Ready),
6840,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,DLNA,
6841,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Full HD (HD ready 1080p),Kyllä
6842,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,4K120,
6843,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Ultra HD -sertifioitu (UHD/4K),Ei
6844,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,HDR,
6845,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Suoratoisto-standardit,
6846,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,VESA-kiinnike,
6847,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Sisäänrakennetut kaiuttimet,
6848,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Prosessorinopeus,
6849,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Energialuokka (A-G),
6850,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Energialuokka (HDR),
6851,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Energiankulutus HDR-tilassa (1 000 tuntia kohden),
6852,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Energiankulutus SDR-tilassa (1 000 tuntia kohden),
6853,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Liitäntä 9V/12V/14V,12V
6854,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Virrankulutus standby-/lepotilassa,
6855,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Virrankulutus toiminnassa (min-max),
6856,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Paneelityyppi,
6857,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Taustavalaistus,LED (valodiodi)
6858,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Diodin sijoitus,
6859,FI,Televisiot,"Finlux 22FFMF5550 22"" Full HD (1920x1080) LCD Smart TV",Finlux,19400,4,€,https://hintaopas.fi/product.php?p=5838022#properties,3/4/2023 19:03,Teknologioiden,
6860,FI,Televisiot,"Samsung UE55AU7092 55"" 4K Ultra HD (3840x2160) LCD Smart TV",Samsung,58015.66667,6,€,https://hintaopas.fi/product.php?p=7001400#properties,3/4/2023 19:03,rating,None
6861,FI,Televisiot,"Samsung UE55AU7092 55"" 4K Ultra HD (3840x2160) LCD Smart TV",Samsung,58015.66667,6,€,https://hintaopas.fi/product.php?p=7001400#properties,3/4/2023 19:03,reviews,None
6862,FI,Televisiot,"Samsung UE55AU7092 55"" 4K Ultra HD (3840x2160) LCD Smart TV",Samsung,58015.66667,6,€,https://hintaopas.fi/product.php?p=7001400#properties,3/4/2023 19:03,Resoluutio,4K Ultra HD (3840x2160)
6863,FI,Televisiot,"Samsung UE55AU7092 55"" 4K Ultra HD (3840x2160) LCD Smart TV",Samsung,58015.66667,6,€,https://hintaopas.fi/product.php?p=7001400#properties,3/4/2023 19:03,Kuvakoko,138 cm
6864,FI,Televisiot,"Samsung UE55AU7092 55"" 4K Ultra HD (3840x2160) LCD Smart TV",Samsung,58015.66667,6,€,https://hintaopas.fi/product.php?p=7001400#properties,3/4/2023 19:03,Hinta/tuuma,8.47 €/tuuma
6865,FI,Televisiot,"Samsung UE55AU7092 55"" 4K Ultra HD (3840x2160) LCD Smart TV",Samsung,58015.66667,6,€,https://hintaopas.fi/product.php?p=7001400#properties,3/4/2023 19:03,Lanseerausvuosi,
6866,FI,Televisiot,"Samsung UE55AU7092 55"" 4K Ultra HD (3840x2160) LCD Smart TV",Samsung,58015.66667,6,€,https://hintaopas.fi/product.php?p=7001400#properties,3/4/2023 19:03,Smart TV,Kyllä
6867,FI,Televisiot,"Samsung UE55AU7092 55"" 4K Ultra HD (3840x2160) LCD Smart TV",Samsung,58015.66667,6,€,https://hintaopas.fi/product.php?p=7001400#properties,3/4/2023 19:03,Käyttöjärjestelmä,Tizen OS
6868,FI,Televisiot,"Samsung UE55AU7092 55"" 4K Ultra HD (3840x2160) LCD Smart TV",Samsung,58015.66667,6,€,https://hintaopas.fi/product.php?p=7001400#properties,3/4/2023 19:03,Tuetut Internetpalvelut/sovellukset,
6869,FI,Televisiot,"Samsung UE55AU7092 55"" 4K Ultra HD (3840x2160) LCD Smart TV",Samsung,58015.66667,6,€,https://hintaopas.fi/product.php?p=7001400#properties,3/4/2023 19:03,Tuotenimi,"Samsung UE55AU7092 55"" 4K Ultra HD (3840x2160) LCD Smart TV"
6870,FI,Televisiot,"Samsung UE55AU7092 55"" 4K Ultra HD (3840x2160) LCD Smart TV",Samsung,58015.66667,6,€,https://hintaopas.fi/product.php?p=7001400#properties,3/4/2023 19:03,Luokka,Televisiot
6871,FI,Televisiot,"Samsung UE55AU7092 55"" 4K Ultra HD (3840x2160) LCD Smart TV",Samsung,58015.66667,6,€,https://hintaopas.fi/product.php?p=7001400#properties,3/4/2023 19:03,"TV-vastaanotin, digitaalinen",
6872,FI,Televisiot,"Samsung UE55AU7092 55"" 4K Ultra HD (3840x2160) LCD Smart TV",Samsung,58015.66667,6,€,https://hintaopas.fi/product.php?p=7001400#properties,3/4/2023 19:03,"Analoginen 3,5mm-sisääntulo",
6873,FI,Televisiot,"Samsung UE55AU7092 55"" 4K Ultra HD (3840x2160) LCD Smart TV",Samsung,58015.66667,6,€,https://hintaopas.fi/product.php?p=7001400#properties,3/4/2023 19:03,Digitaalinen optinen ulostulo (S/PDIF),
6874,FI,Televisiot,"Samsung UE55AU7092 55"" 4K Ultra HD (3840x2160) LCD Smart TV",Samsung,58015.66667,6,€,https://hintaopas.fi/product.php?p=7001400#properties,3/4/2023 19:03,HDMI,Kyllä
6875,FI,Televisiot,"Samsung UE55AU7092 55"" 4K Ultra HD (3840x2160) LCD Smart TV",Samsung,58015.66667,6,€,https://hintaopas.fi/product.php?p=7001400#properties,3/4/2023 19:03,HDCP-versio,
6876,FI,Televisiot,"Samsung UE55AU7092 55"" 4K Ultra HD (3840x2160) LCD Smart TV",Samsung,58015.66667,6,€,https://hintaopas.fi/product.php?p=7001400#properties,3/4/2023 19:03,HDMI-sisääntulojen lukumäärä,
6877,FI,Televisiot,"Samsung UE55AU7092 55"" 4K Ultra HD (3840x2160) LCD Smart TV",Samsung,58015.66667,6,€,https://hintaopas.fi/product.php?p=7001400#properties,3/4/2023 19:03,HDMI-versio,
6878,FI,Televisiot,"Samsung UE55AU7092 55"" 4K Ultra HD (3840x2160) LCD Smart TV",Samsung,58015.66667,6,€,https://hintaopas.fi/product.php?p=7001400#properties,3/4/2023 19:03,Tuetut standardit,
6879,FI,Televisiot,"Samsung UE55AU7092 55"" 4K Ultra HD (3840x2160) LCD Smart TV",Samsung,58015.66667,6,€,https://hintaopas.fi/product.php?p=7001400#properties,3/4/2023 19:03,Komponentti-sisääntulo (YPbPr/YCbCr),
6880,FI,Televisiot,"Samsung UE55AU7092 55"" 4K Ultra HD (3840x2160) LCD Smart TV",Samsung,58015.66667,6,€,https://hintaopas.fi/product.php?p=7001400#properties,3/4/2023 19:03,Komposiitti-sisääntulo,
6881,FI,Televisiot,"Samsung UE55AU7092 55"" 4K Ultra HD (3840x2160) LCD Smart TV",Samsung,58015.66667,6,€,https://hintaopas.fi/product.php?p=7001400#properties,3/4/2023 19:03,Kuulokeulostulo,
6882,FI,Televisiot,"Samsung UE55AU7092 55"" 4K Ultra HD (3840x2160) LCD Smart TV",Samsung,58015.66667,6,€,https://hintaopas.fi/product.php?p=7001400#properties,3/4/2023 19:03,Muut liitännät,
6883,FI,Televisiot,"Samsung UE55AU7092 55"" 4K Ultra HD (3840x2160) LCD Smart TV",Samsung,58015.66667,6,€,https://hintaopas.fi/product.php?p=7001400#properties,3/4/2023 19:03,USB-liitin,Kyllä
6884,FI,Televisiot,"Samsung UE55AU7092 55"" 4K Ultra HD (3840x2160) LCD Smart TV",Samsung,58015.66667,6,€,https://hintaopas.fi/product.php?p=7001400#properties,3/4/2023 19:03,Tallennustoiminto USB:n kautta (PVR),
6885,FI,Televisiot,"Samsung UE55AU7092 55"" 4K Ultra HD (3840x2160) LCD Smart TV",Samsung,58015.66667,6,€,https://hintaopas.fi/product.php?p=7001400#properties,3/4/2023 19:03,USB 2.0,
