,country,brand,Model#,title,offers,avg_price,currency,Date added,category,date_scraped,scrape_link,level_11,0
57,UAE,LG,nan,"LG OLED 4K TV 55"" C1 series, Self Lighting OLED, a9 Gen4 AI Processor 4K, Perfect Black, And Perfect Color",1,549.9,KWD,January 2023,TV,24/03/2023 08:11:22,https://kw.pricena.com/en/product/lg-oled-4k-tv-55u0026quot-c1-series-self-lighting-oled-a9-gen4-ai-processor-4k-perfect-black-andu0026160-perfect-color-price-in-kuwait-7584916,USB Port,3
58,UAE,LG,nan,"LG OLED 4K TV 55"" C1 series, Self Lighting OLED, a9 Gen4 AI Processor 4K, Perfect Black, And Perfect Color",1,549.9,KWD,January 2023,TV,24/03/2023 08:11:22,https://kw.pricena.com/en/product/lg-oled-4k-tv-55u0026quot-c1-series-self-lighting-oled-a9-gen4-ai-processor-4k-perfect-black-andu0026160-perfect-color-price-in-kuwait-7584916,HDMI input,4
59,UAE,LG,nan,"LG OLED 4K TV 55"" C1 series, Self Lighting OLED, a9 Gen4 AI Processor 4K, Perfect Black, And Perfect Color",1,549.9,KWD,January 2023,TV,24/03/2023 08:11:22,https://kw.pricena.com/en/product/lg-oled-4k-tv-55u0026quot-c1-series-self-lighting-oled-a9-gen4-ai-processor-4k-perfect-black-andu0026160-perfect-color-price-in-kuwait-7584916,Screen Type,OLED
60,UAE,LG,nan,"LG OLED 4K TV 55"" C1 series, Self Lighting OLED, a9 Gen4 AI Processor 4K, Perfect Black, And Perfect Color",1,549.9,KWD,January 2023,TV,24/03/2023 08:11:22,https://kw.pricena.com/en/product/lg-oled-4k-tv-55u0026quot-c1-series-self-lighting-oled-a9-gen4-ai-processor-4k-perfect-black-andu0026160-perfect-color-price-in-kuwait-7584916,Screen Resolution,3840 x 2160
61,UAE,LG,nan,"LG OLED 4K TV 55"" C1 series, Self Lighting OLED, a9 Gen4 AI Processor 4K, Perfect Black, And Perfect Color",1,549.9,KWD,January 2023,TV,24/03/2023 08:11:22,https://kw.pricena.com/en/product/lg-oled-4k-tv-55u0026quot-c1-series-self-lighting-oled-a9-gen4-ai-processor-4k-perfect-black-andu0026160-perfect-color-price-in-kuwait-7584916,Product Type,Smart TV
62,UAE,LG,nan,"LG OLED 4K TV 55"" C1 series, Self Lighting OLED, a9 Gen4 AI Processor 4K, Perfect Black, And Perfect Color",1,549.9,KWD,January 2023,TV,24/03/2023 08:11:22,https://kw.pricena.com/en/product/lg-oled-4k-tv-55u0026quot-c1-series-self-lighting-oled-a9-gen4-ai-processor-4k-perfect-black-andu0026160-perfect-color-price-in-kuwait-7584916,TV Type,4K
63,UAE,LG,nan,"LG OLED 4K TV 55"" C1 series, Self Lighting OLED, a9 Gen4 AI Processor 4K, Perfect Black, And Perfect Color",1,549.9,KWD,January 2023,TV,24/03/2023 08:11:22,https://kw.pricena.com/en/product/lg-oled-4k-tv-55u0026quot-c1-series-self-lighting-oled-a9-gen4-ai-processor-4k-perfect-black-andu0026160-perfect-color-price-in-kuwait-7584916,Wi-Fi,Yes
64,UAE,LG,nan,"LG OLED 4K TV 55"" C1 series, Self Lighting OLED, a9 Gen4 AI Processor 4K, Perfect Black, And Perfect Color",1,549.9,KWD,January 2023,TV,24/03/2023 08:11:22,https://kw.pricena.com/en/product/lg-oled-4k-tv-55u0026quot-c1-series-self-lighting-oled-a9-gen4-ai-processor-4k-perfect-black-andu0026160-perfect-color-price-in-kuwait-7584916,Motion Rate,120
65,UAE,LG,nan,"LG OLED 4K TV 55"" C1 series, Self Lighting OLED, a9 Gen4 AI Processor 4K, Perfect Black, And Perfect Color",1,549.9,KWD,January 2023,TV,24/03/2023 08:11:22,https://kw.pricena.com/en/product/lg-oled-4k-tv-55u0026quot-c1-series-self-lighting-oled-a9-gen4-ai-processor-4k-perfect-black-andu0026160-perfect-color-price-in-kuwait-7584916,HDR,nan
66,UAE,LG,nan,"LG OLED 4K TV 55"" C1 series, Self Lighting OLED, a9 Gen4 AI Processor 4K, Perfect Black, And Perfect Color",1,549.9,KWD,January 2023,TV,24/03/2023 08:11:22,https://kw.pricena.com/en/product/lg-oled-4k-tv-55u0026quot-c1-series-self-lighting-oled-a9-gen4-ai-processor-4k-perfect-black-andu0026160-perfect-color-price-in-kuwait-7584916,HD Resolution,nan
